¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(341.68, 6.99, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29288
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.658876
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.570297
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.525575
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.503891
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.48526
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.467815
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.451568
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.436507
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.422602
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.409864
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.398259
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.387805
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.378476
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.370275
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.363182
Í(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.357205
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.352336
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.348566
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.353202
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.38086
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.438993
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.558578
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 19.95868
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.03693
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315497
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519924
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750028
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998117
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266225
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556895
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913478
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.636648
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.554145
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.51138
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.490031
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.471309
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.453786
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.437435
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.422297
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.408304
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.39547
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.383778
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.373225
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.363791
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.355491
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.348306
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.342217
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.337248
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.333375
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.337782
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.364144
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.418875
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.525399
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.02096
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.03476
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31394
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518099
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748114
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99599
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263947
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554402
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910165
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.648918
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.563177
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.51933
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.49769
ß(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.478834
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.461187
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.444729
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.429453
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.415346
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.402396
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.390588
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.379923
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.370387
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.361989
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.354686
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.3485
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.343409
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.339433
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.343913
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.370781
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.426815
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.538027
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.24652
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.29743
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312539
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516307
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746165
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993928
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261691
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551954
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906621
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.702743
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.599861
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.551007
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.528355
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.509301
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.491467
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.474836
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.459377
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.445113
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.43199
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.420045
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.409222
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.399537
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.390978
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.383539
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.377227
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.372019
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.367915
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.372812
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.402298
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.465498
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.611281
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.51042
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.55852
É(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31123
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514528
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744244
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991848
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259477
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549528
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902843
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288808
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.679303
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.615226
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.589473
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.570121
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.551977
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.535041
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.519321
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.504776
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.491398
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.479185
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.46813
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.458214
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.449454
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.441806
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.435292
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.429885
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.425611
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.431637
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.468252
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.555844
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.75567
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.78546
(341.05, 6.98, 312.00) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.84965
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310014
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512801
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742369
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98983
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257282
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547148
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898853
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272564
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682795
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.75516
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.711644
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.691493
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.672637
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.654984
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.638596
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.623383
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.609384
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.59656
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.584918
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.574461
“(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.565128
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.556981
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.549967
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.544095
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.539373
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.549996
(341.05, 6.98, 312.00) (327.52, 1.36, 331.84) (0.81, 2.16, 0.81) Human 7.624858
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308951
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511044
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740538
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987851
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255086
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544808
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885661
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256311
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664848
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136322
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808632
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56844
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42311
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83319
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18011
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4592
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95873
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73042
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81892
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40039
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30796
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509357
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738688
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985852
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25295
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542466
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870898
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240059
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646902
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108532
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776527
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47438
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3284
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64144
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16834
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44466
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95381
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7244
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82795
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41182
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307055
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507677
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736881
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983912
¾(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25083
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540183
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856178
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223825
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628986
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080431
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744078
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39203
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23466
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.13372
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.10973
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.08764
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.06742
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.04907
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.03257
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.0179
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.00506
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.99403
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.98481
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97739
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97177
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.96794
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.9659
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.96564
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.96717
(341.05, 6.98, 312.00) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97048
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306305
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506004
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735073
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981966
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248763
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537937
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833237
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207661
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611094
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057693
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71133
