¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(433.29, 12.31, 340.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001194
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835556
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32604
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86825
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48065
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16875
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94242
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77144
¸(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69545
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66647
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78791
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85464
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56779
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52949
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34372
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995311
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258916
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540439
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831298
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146829
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493982
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886976
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319627
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785365
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27608
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81274
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41207
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0915
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85899
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.683
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60623
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57612
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55849
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74375
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44771
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44585
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30278
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973049
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23486
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51412
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802816
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115895
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456595
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845937
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274311
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735599
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22659
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75783
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34904
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01522
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77258
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59579
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51545
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48775
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33542
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71687
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33083
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08594
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26418
¶(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95085
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210878
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487964
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774531
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085143
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422939
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805179
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229367
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686298
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17759
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70348
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28842
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94289
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68734
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50985
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41728
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40128
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14335
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65298
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31839
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96252
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2279
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92876
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186974
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462012
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746413
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05464
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389722
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76473
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184778
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637463
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12913
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64972
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22851
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87567
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60398
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42511
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32063
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30701
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05028
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24399
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33759
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96717
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19395
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906715
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16316
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436213
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718515
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024339
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35672
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724567
¶(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140527
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5891
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07766
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59656
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1692
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80922
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52895
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34158
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22542
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21128
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9593
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00246
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35866
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98975
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16228
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884756
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139458
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410572
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69079
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994298
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323999
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684682
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096649
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541168
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02459
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54393
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11063
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74355
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45491
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25838
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13166
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11708
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87037
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76792
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38165
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01435
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94766
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862887
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115847
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385125
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663263
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964428
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291512
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647977
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05311
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493718
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972048
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4919
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05274
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67871
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38182
³(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17714
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.034
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02342
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7835
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56565
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40652
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04102
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00479
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84113
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092329
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359837
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635958
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934805
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259282
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612791
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009945
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44671
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920043
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44044
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99547
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61466
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30966
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09526
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9336
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91561
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69854
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47199
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4333
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07241
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06134
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819428
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06891
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334737
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608828
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905424
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227315
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577915
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967146
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400214
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868588
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38778
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93889
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5514
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23844
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01451
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83486
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80229
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65055
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38049
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26442
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1728
µ(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797849
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045604
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311318
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581899
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876238
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195614
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543314
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924715
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354129
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817672
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33122
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.883
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48887
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16817
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93487
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73781
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69088
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65119
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34634
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6582
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27553
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776341
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022439
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286615
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557699
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84811
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164164
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50903
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885735
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308513
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767305
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27526
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82773
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42715
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09877
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85631
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65358
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5814
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65295
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34828
(433.34, 12.20, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08831
