¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05849
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69519
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80912
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16145
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515936
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928175
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364819
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82925
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35774
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95836
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53584
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16383
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86614
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56504
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33444
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15558
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0008
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9151
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77374
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75316
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68777
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70604
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65949
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76663
…(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10269
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492844
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90269
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338709
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800331
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3294
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92654
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50592
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13044
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82871
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52831
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29331
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11515
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95561
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87404
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73513
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71653
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64736
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66895
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62693
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72584
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04604
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469459
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876884
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312349
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771198
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3007
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89427
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47587
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09693
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79108
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49166
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25229
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07507
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91084
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83372
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69727
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67823
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60816
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63349
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59609
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68671
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9914
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44583
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850803
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285814
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743751
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27161
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86161
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44564
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06324
„(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75334
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45508
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2114
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03533
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86645
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79423
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66015
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63678
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57017
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59323
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56686
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64697
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94025
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9609
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42192
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824439
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259035
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717348
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24215
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82859
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41531
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02944
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71542
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41861
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1706
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99591
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82247
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74811
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62379
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59568
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52884
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54278
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51978
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61192
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90234
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29863
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44236
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397746
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79775
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232091
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690663
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21236
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79516
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38486
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99551
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6774
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38224
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12992
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95689
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77735
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69475
ˆ(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56892
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52885
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47537
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48356
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46573
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57922
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86634
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05848
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19913
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34509
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49647
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373329
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770844
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204938
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663627
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18223
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76137
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35426
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96147
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63925
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3445
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08529
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91184
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72626
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63223
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50885
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46803
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42331
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42586
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41352
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54666
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69378
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82636
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96408
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10699
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25524
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40898
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56838
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348658
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743677
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177594
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636313
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15181
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72725
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32305
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92451
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5954
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30192
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03773
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86207
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67566
…(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57024
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44987
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40822
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37255
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36964
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36312
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5157
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47214
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60201
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73687
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87687
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02213
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17279
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32904
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49096
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65876
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323777
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716269
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149037
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60871
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11985
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68906
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28712
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8845
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55067
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25953
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99039
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80885
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6256
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50898
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39186
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34938
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32315
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31492
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31452
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48634
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25788
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38513
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51727
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65449
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79688
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9446
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09775
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25654
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42113
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59165
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97635
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298653
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688607
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118458
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577374
ƒ(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08402
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64896
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25116
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8445
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50592
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21733
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94329
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75594
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57607
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44852
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33485
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29149
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27505
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26169
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27178
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45864
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05075
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17544
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.305
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43955
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57918
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72407
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87433
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0301
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19156
