¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(324.84, 7.62, 372.22) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.87629
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38229
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05149
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10277
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.9304
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.90502
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.88281
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.86376
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.84785
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.88327
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.35058
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.3667
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849563
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036894
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237562
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453001
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684957
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935234
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206112
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499002
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813821
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124281
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345544
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58051
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830476
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146388
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493257
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868946
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30427
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89595
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04723
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97733
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36977
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03627
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08386
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.62285
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.59798
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.57623
Œ(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.5576
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.54206
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.6112
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.19334
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.21077
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848122
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035317
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235884
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45124
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683025
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933149
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203864
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497709
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813877
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103908
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323991
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564875
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865735
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189973
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540293
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919918
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3969
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99979
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9318
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95621
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35776
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02167
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06574
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.79576
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.52982
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.42364
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.4958
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.67943
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.54334
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.90196
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.91896
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846714
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033868
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234311
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449513
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68119
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931147
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201701
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495378
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814123
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08416
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320827
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603365
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90713
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234524
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58844
–(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972086
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49172
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10612
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81729
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9355
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34626
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0077
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04841
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61457
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.75689
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.64579
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.70984
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.54157
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.59232
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.62152
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.67816
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845405
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032431
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23278
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447861
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679425
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929255
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199608
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493121
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81278
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091736
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357534
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642677
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949368
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280089
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63768
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02999
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58869
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21508
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9221
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91524
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33462
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99436
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03186
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5935
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.63465
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.94115
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.38795
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.33556
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.21659
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.17638
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.90562
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844144
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03107
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231318
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446335
–(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677718
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927455
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197652
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490993
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810452
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126767
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394972
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682856
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992573
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326674
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688036
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11884
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68795
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32667
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9731
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89539
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31668
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98164
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01608
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.35971
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.49158
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.43255
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.37689
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.32456
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.20565
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.16548
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.13917
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842955
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02977
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229948
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444843
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676119
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925699
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195805
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488978
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808247
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128122
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433219
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723879
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036712
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374244
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739515
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20972
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78955
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43725
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91631
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87593
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31266
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96955
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00109
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.06906
œ(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.0431
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.70464
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.68929
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.87741
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.24479
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.70997
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.70422
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841799
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02857
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228643
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44345
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674627
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924074
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194027
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487036
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805326
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121994
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466756
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765791
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081804
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422915
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792169
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3026
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89357
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38643
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86109
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8569
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30542
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95809
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98688
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.34573
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.23961
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.5708
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.55289
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.46822
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.38424
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.4479
(324.84, 7.57, 372.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.44233
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840727
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027394
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227379
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44209
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673192
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922503
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192329
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485195
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799872
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116078
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460337
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808573
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127846
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472619
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859056
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39757
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90417
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33694
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80731
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84696
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2965
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94725
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97343
(324.84, 7.57, 372.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51914
