¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81992
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34001
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9842
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.93235
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.88371
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83828
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.796
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75684
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72077
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022646
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217231
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42576
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649795
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891063
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151658
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433851
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74046
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073912
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434791
ù(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830797
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267281
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732255
(432.54, 14.47, 319.54) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 9.847618
(432.54, 14.47, 319.54) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 9.8232
(432.54, 14.47, 319.54) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 9.800362
(432.54, 14.47, 319.54) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 9.791191
(432.54, 14.47, 319.54) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 9.809252
(432.54, 14.47, 319.54) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 9.828846
(432.54, 14.47, 319.54) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 9.849997
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09099
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11936
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18729
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.98399
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.89712
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.81336
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.73265
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.65489
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15534
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.11867
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.08498
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013199
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207102
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414907
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638139
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878519
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138072
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419112
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724416
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053596
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412546
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806362
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240282
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.375369
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.378136
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.382309
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.387886
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.394873
(432.54, 14.47, 319.54) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 9.829976
(432.54, 14.47, 319.54) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 9.811629
(432.54, 14.47, 319.54) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 9.794809
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.62217
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.53316
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.44729
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.36449
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.28467
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.20777
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.13369
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.06238
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.99377
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.52311
ì(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.49156
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003863
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197104
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404161
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626595
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866085
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124636
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404553
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706708
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033511
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390574
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78221
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213612
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.259735
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.262157
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.265966
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.271162
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.277748
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.285732
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.295117
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.306344
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.03737
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.95514
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.87585
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.79943
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.7258
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.65488
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.58663
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.52096
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.67829
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.96613
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.93653
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994598
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187158
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393542
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615142
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853757
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111317
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38973
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68849
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013618
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368816
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758338
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187274
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.148209
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.150306
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.153771
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.158606
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.164814
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.172401
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.181372
ô(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.276555
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.50258
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.42632
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.35283
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.28202
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.2621
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.30724
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.37477
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.50105
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.69181
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.4442
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.41636
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985391
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177345
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383025
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603855
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841567
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098127
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375846
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670444
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99399
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347339
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734716
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.040176
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.040615
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.042404
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.045545
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.050038
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.055888
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.0631
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 9.071677
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.57989
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.44776
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.35675
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.31437
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.29503
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.30689
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.34537
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.41334
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.53146
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.70723
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.13367
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.92796
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97631
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167631
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372599
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592628
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829473
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085087
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361686
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654655
„ (432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974555
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326058
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711377
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.936621
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.936785
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.938284
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.941116
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.945288
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.950799
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.957656
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.965861
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.66306
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.51264
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.41126
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.36856
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.34186
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.35384
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.38555
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.45398
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.56386
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.72457
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.09365
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.46859
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967319
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157994
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36227
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581559
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817549
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072153
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347726
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641084
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956379
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305067
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688338
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.836658
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.836562
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.837787
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.840329
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.844194
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.849386
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.855906
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.863759
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.74955
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.5802
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.47032
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.42513
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.39088
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.40299
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.42782
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.49674
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.59828
î(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.7448
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.05587
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.03583
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958398
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148458
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352036
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570566
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80571
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059395
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333897
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627715
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941806
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284321
(432.54, 14.47, 319.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66555
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.740139
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.739799
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.740764
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.743032
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.746608
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.751495
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.757695
(432.54, 14.47, 319.54) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 8.765213
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.83947
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.65052
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.53949
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.48411
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.44288
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.45439
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.4722
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.54163
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.63474
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 12.78213
(432.54, 14.47, 319.54) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 13.05289
