¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.021753
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16129
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16486
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24201
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2533
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33214
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38738
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51947
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57518
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92097
…(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850986
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325794
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855948
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45172
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0875
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77908
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60228
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37654
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24522
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14273
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10765
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10889
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17962
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19666
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27337
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33669
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46804
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52856
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8444
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82727
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299347
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82633
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41827
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05174
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74448
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56251
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3365
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19966
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09534
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05387
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05318
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11659
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13515
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20938
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28133
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42153
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48365
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74923
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803104
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272408
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796126
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38418
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01554
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70921
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52198
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29606
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15367
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04785
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00002
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99774
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05383
ƒ(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07449
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15078
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22241
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36306
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42292
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66971
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778486
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245003
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765356
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34949
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97882
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67316
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48067
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25521
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10723
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00027
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94612
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94253
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9914
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01468
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09288
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1647
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30628
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36053
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60611
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75341
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217058
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734135
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31424
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94166
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63647
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43858
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21401
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06044
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95263
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8921
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8876
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92931
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9557
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03572
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10819
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25122
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30002
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54416
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727956
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18869
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702328
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27843
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90411
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59911
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39574
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17249
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01327
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9049
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83804
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83294
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86754
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89758
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97935
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0529
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19598
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24838
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4839
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702023
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159855
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670045
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24209
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86677
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56109
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3522
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13061
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96577
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8571
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78396
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7785
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80611
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8423
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92376
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99878
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13572
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20048
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42529
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675727
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130575
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637305
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2052
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83275
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52248
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30799
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08845
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91791
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80926
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72982
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7244
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74503
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79331
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86883
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94582
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07678
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15418
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36831
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657988
„(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100901
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604097
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1678
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79586
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48115
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26128
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04477
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86883
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7609
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67541
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67059
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68428
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74501
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81471
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89406
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01918
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10956
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30507
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634012
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070819
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570438
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12995
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75492
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43467
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20809
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99488
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81225
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70502
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61224
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60826
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61421
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67049
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73159
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82484
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94208
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03684
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25304
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609423
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04032
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536376
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09163
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71357
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38776
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15447
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9448
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75551
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64922
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5492
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5463
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54435
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59555
ƒ(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64772
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75571
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86523
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96446
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20319
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584585
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009451
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501894
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05281
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6718
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3404
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10034
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89458
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69866
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59357
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48634
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48475
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.475
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52166
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56505
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68795
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78989
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89393
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15505
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559613
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978199
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466982
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01362
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62899
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29264
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04576
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84424
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64166
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53803
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4236
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42359
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40611
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44871
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49007
