¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜ (441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.057186
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32761
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.3093
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.29317
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27921
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.2674
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.25773
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.25021
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.24482
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065918
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259338
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466501
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68885
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928156
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186283
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465557
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758243
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074053
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386137
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63277
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89568
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.170381
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.143233
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.117603
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.09347
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.070813
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.183456
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.831298
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.57918
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.45207
Ü(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.41665
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.39385
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.37326
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.35487
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.33867
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32464
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.31277
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.30305
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.29548
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.29004
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069146
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262811
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470195
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6928
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93239
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190875
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470231
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761415
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077524
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397408
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64474
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908422
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.127137
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.10014
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.074653
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.050655
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.028129
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.184291
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.832259
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.5803
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.45338
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.46496
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44206
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42138
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.4029
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.38662
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.37252
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.36058
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.35081
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.34318
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.33771
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072444
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266302
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473935
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696841
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936769
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195583
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473323
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764778
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081158
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409226
î(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657293
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92696
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.085658
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.058806
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.033457
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.00959
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.987187
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.185436
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.833576
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.58182
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.45517
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.51578
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.49277
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.47199
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.45342
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.43705
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42287
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.41087
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.40104
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.39336
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.38784
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075769
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269875
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477772
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70099
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941203
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200385
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476528
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76828
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084975
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421578
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67043
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96449
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.045913
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.019197
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.993981
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.970239
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.947953
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.186901
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.835255
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.58377
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.45746
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.56915
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.54602
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.52514
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.50647
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.49002
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.47576
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.46369
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.45379
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44605
ã(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44049
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07921
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273531
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481705
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705181
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945765
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205303
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479882
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771939
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088907
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434188
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684162
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002681
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.007861
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.981281
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.956189
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.932565
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.910395
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.188677
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.837294
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.58614
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.46023
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.4937
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.60186
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.58087
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.56211
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.54556
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.53121
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.51906
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.5091
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.50131
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.49569
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082698
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277272
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485718
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709502
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95037
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210299
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483418
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77573
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093046
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438703
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698478
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041543
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.971475
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.945021
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.920047
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.89654
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.874475
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.190764
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.839691
ä(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.58892
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.46349
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.49758
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.66034
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.63923
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.62036
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.60372
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.58928
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.57705
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.56702
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.55917
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.55349
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086235
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281074
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489786
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713886
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955062
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215367
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48706
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779673
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097348
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443357
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714496
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081033
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.936722
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.910386
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.885529
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.86213
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.840169
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.19317
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.842452
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.59212
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.46725
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.50205
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7215
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70027
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.68129
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.66454
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65002
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.63771
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.62759
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.61968
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.61395
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089883
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284944
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493946
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718331
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95989
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220188
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490848
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783778
ë(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101814
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44823
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751387
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114984
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.903569
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.87735
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.852601
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.829306
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.807443
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.195887
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.845572
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.59574
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.4715
(442.15, 14.45, 258.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.50711
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7854
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.76404
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.74495
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.72809
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.71347
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70107
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.69088
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.6829
(442.15, 14.45, 258.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.67711
