¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(326.51, 7.70, 373.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.929384
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131902
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37122
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631019
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914002
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223308
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562782
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93698
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351451
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812979
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329977
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912978
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57539
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33448
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21293
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1774
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1512
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96726
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71336
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26611
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02483
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.86723
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.012034
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166501
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331633
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508512
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698388
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902765
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123268
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361888
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620868
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90293
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211175
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549459
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922271
…(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335125
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794766
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309527
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889861
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54904
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30416
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17703
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13004
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08461
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89271
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87378
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12849
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90767
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862034
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.006491
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160614
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325275
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501719
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691118
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894917
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114801
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352702
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610922
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892077
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199324
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536406
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907867
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31915
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776941
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289517
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867238
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52326
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27452
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1373
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08382
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01997
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8204
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14976
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05196
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82436
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.856933
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00106
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154781
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.319108
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495085
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68398
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887228
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106521
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343739
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601155
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881435
€(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187673
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523631
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893767
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30351
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759497
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26994
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845112
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49806
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24556
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0985
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03869
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95726
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77538
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17307
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97833
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74432
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77913
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.85192
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995709
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.14911
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313013
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488554
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676967
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879724
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098373
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334937
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591642
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871039
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176329
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511118
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879968
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28821
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742435
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250794
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823483
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47342
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21726
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06062
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99526
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9378
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76218
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06793
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90757
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86604
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53675
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847025
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.99053
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143542
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.307097
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4822
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.670156
ü(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872337
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090433
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32635
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58226
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860842
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165142
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498893
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866473
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273243
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725755
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23208
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802347
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44936
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18962
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02483
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9614
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92736
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75046
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96589
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83962
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80037
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3022
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.842241
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985402
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.138076
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301255
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475939
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663468
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86513
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082668
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317921
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5731
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850904
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15426
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486931
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853278
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258619
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70945
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2138
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781691
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42585
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16263
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99657
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92854
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91823
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7402
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86696
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77447
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7377
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13018
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.837519
„(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980401
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.132764
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29556
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46985
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656894
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85809
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075052
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309696
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564187
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841159
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143611
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47524
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840385
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244328
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693526
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19593
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76154
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40293
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13631
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96908
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89659
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91042
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73145
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77099
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71201
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67805
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99769
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.832929
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.975528
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.127539
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289979
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463901
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650491
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851197
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067609
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301642
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555449
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831627
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133229
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463818
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827789
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230373
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677977
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178513
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741867
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38055
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11063
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94237
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86556
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90396
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73004
ƒ(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67798
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65153
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63488
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8697
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.828444
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.970733
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12247
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284544
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458069
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64422
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844465
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060328
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29376
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546918
