¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö (381.46, 10.65, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04882
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.319
¹(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52162
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73184
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393378
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573462
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766857
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975127
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199917
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443325
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74456
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08078
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45343
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783082
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092637
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431751
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826385
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261283
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742775
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65692
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7618
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39622
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09929
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56873
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95896
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16203
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34542
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53563
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73298
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93787
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15058
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34747
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54831
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75668
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97295
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385388
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564883
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757679
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965193
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189214
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431726
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727579
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062008
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432604
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810395
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122239
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464678
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862607
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301215
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787103
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47709
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92543
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57698
¶(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29997
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69347
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09066
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38324
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5723
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7684
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97199
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18329
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38073
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57999
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78666
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00112
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2237
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377492
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556387
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74856
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955355
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178562
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420179
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710628
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043276
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411753
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822205
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15239
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498119
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899331
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341828
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832142
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37763
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09404
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76351
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44055
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82199
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22646
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61314
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80817
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01057
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22063
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4188
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61659
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8217
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03453
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25539
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48476
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363269
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547975
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739487
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945605
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168019
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408744
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693705
»(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024544
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390981
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798945
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182986
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532061
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936688
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383078
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877344
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42346
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22258
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95607
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56604
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95442
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36648
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80429
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05352
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26252
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46164
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65806
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86176
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07311
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29243
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52237
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76232
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348784
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537942
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730488
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935886
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157539
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397402
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676761
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005813
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370179
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775739
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21413
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566517
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974586
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42451
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918756
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47094
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86448
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15497
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69533
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09096
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51084
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95722
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30888
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50915
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70438
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90846
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12171
¶(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34302
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57277
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81141
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05934
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334364
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52243
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721555
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926263
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147155
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386134
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659791
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987095
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349382
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752532
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203764
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601473
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012812
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462417
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960796
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51908
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52396
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36039
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82849
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23164
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65973
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11503
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5654
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76272
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96737
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17968
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62871
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86621
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11293
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36934
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320009
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.506977
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708422
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916732
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136859
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37497
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642857
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968406
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328652
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729394
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177768
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636867
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047615
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500906
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00357
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56797
°(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2597
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57266
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96573
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37669
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82319
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31916
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75006
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0313
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24281
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46225
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69006
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9266
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1723
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42763
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6837
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305741
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491597
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691832
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907254
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126616
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363865
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625967
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949737
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307922
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706273
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151809
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65858
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082973
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539988
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.047
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61754
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3161
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7122
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10709
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5536
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03047
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53996
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93132
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31103
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5298
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75686
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99264
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23746
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49188
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74704
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00896
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29152
