¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(393.77, 14.72, 305.35) (426.17, 13.99, 303.25) (8.74, 13.03, 16.60) Truck 15.51038
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33891
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87848
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68012
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.52906
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124516
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347832
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58864
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850394
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134915
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446697
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79805
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185969
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.618084
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106448
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.652857
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07137
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89308
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84866
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97349
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23723
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64077
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12861
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65881
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54507
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.45597
Õ(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104867
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326684
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565709
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825509
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107821
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415648
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763537
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147818
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573465
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057015
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.597172
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01225
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82474
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76874
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8788
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07969
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46766
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92299
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44439
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41182
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38681
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085309
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305591
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542897
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800759
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080881
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386222
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72923
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10991
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531372
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007964
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541953
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95344
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75676
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68934
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78481
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95272
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2879
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72189
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23495
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28036
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.32006
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065845
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284605
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520205
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776149
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054102
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35698
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695133
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072254
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489575
ğ(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959295
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487203
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89489
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6892
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61043
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68887
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83998
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10911
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52523
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03043
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15064
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.25673
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046479
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263727
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497715
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75168
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027486
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327928
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661252
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034855
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.448087
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.911016
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15215
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83666
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62201
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53211
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58775
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72874
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97792
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33282
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88107
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02266
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19721
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02721
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24296
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47543
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727355
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001035
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299066
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627589
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997711
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406902
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863123
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10144
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77874
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55524
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45428
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48775
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61903
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86276
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18762
â(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76658
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89644
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14141
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.8674
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008042
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222311
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453278
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703175
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974752
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270396
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594337
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960829
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36603
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816077
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05135
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7211
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48887
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37706
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38883
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51084
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75497
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0772
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65271
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78364
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.08769
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.6923
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988979
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201775
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431244
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679144
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948637
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24192
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562229
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924212
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325468
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770909
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00729
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66381
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42291
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30042
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29099
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40408
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64823
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96841
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47463
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67713
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01443
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.5587
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970019
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181356
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409198
é(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655264
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922696
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213643
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531291
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887859
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285224
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389645
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963316
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61338
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35743
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22427
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19429
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29878
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54256
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86125
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2993
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57599
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8838
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.39754
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951165
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16106
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387288
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631536
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896928
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185564
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500582
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851779
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245296
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350863
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919577
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5636
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29888
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14839
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09865
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19497
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43795
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75569
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12675
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.492
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75474
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.23848
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932422
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140885
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365517
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607965
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871336
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157688
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.470106
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815968
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.205688
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312247
…(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875996
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51404
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24206
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07345
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00412
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0926
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33442
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65171
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95684
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40889
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64254
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08156
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913786
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120834
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343884
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584548
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845923
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130013
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439863
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780431
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776247
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273729
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832582
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46472
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18553
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00175
(394.53, 14.66, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91739
