¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.433454
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.274472
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.272084
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.270931
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.271014
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.199942
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475244
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694202
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9296
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183202
Ï(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457285
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754282
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078376
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373873
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.635963
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.611172
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.5878
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.565829
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.545242
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.526025
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.508162
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.491635
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.476437
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.462555
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.449976
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.438692
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.428696
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.419978
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.412532
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.406354
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.401437
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.39778
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.395376
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.394228
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.394332
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.322222
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474375
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693316
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928589
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182157
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456111
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753034
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081216
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365593
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650081
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.742387
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.718682
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.696403
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.675526
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.656038
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.637924
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.62117
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.605763
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.591692
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.578945
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.567512
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.557385
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.548556
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.541021
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.53477
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.5298
Ã(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.52611
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.523693
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.522549
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.522678
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.449487
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473551
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692419
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927629
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181108
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455012
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755093
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084077
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357633
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64397
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.879007
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.854959
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.832355
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.811176
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.79141
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.773037
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.756047
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.740424
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.726156
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.713235
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.701646
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.691384
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.682443
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.67481
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.668487
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.663464
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.659739
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.657308
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.65617
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.656324
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.582008
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47276
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691509
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926704
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180106
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455359
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757757
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08367
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349985
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635778
(331.46, 7.37, 366.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943233
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.996918
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.973978
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.952488
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.932429
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.913789
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.896552
ê(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.880705
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.866233
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.853128
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.84138
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.83098
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.82192
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.814191
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.807791
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.802711
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.798952
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.796507
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.795376
(331.46, 7.37, 366.94) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 8.795558
(331.46, 7.37, 366.94) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.720073
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.417157
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.433383
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.450393
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.468206
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.486833
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.506292
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.539738
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.625134
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.71452
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.808162
(331.56, 7.37, 366.51) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.555447
(331.56, 7.37, 366.51) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.676537
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.189417
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.246852
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.438443
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.867629
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.11319
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.56879
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.93559
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.91128
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.02354
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.28018
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.41151
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.42767
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.444613
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.462355
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.480911
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.500296
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.536479
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.621739
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.710982
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.804471
(331.56, 7.37, 366.51) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.623698
(331.56, 7.37, 366.51) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.747542
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.168856
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.233419
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.424348
ë(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.654169
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.986464
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.43022
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.97004
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.94568
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.05695
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.31202
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.406397
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.422496
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.439378
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.457056
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.475547
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.494866
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.533583
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.618723
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.707839
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.801192
(331.56, 7.37, 366.51) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.694014
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.103501
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.149447
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.220794
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.411098
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.467322
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.863526
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.06866
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.00704
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.98262
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.09274
(331.56, 7.37, 366.51) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.34587
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.401813
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.417857
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.434684
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.452306
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.470739
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.49
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.531052
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.616086
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.705091
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.798325
(331.56, 7.37, 366.51) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.766467
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.08549
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.131184
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.208964
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.398688
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.500254
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.744239
(331.56, 7.37, 366.51) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.47852
(331.56, 7.37, 366.51) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.56083
(331.56, 7.37, 366.51) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.80974
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.44291
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.28702
ê(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.22707
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.21428
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.27847
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.39303
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.397755
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.413753
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.430531
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.448103
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.466485
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.485693
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.528882
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.613827
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.702735
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.795868
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.024829
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.06859
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.11405
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.19793
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.387113
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.70641
(331.56, 7.37, 366.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.62846
(331.56, 7.37, 366.51) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.48028
(331.56, 7.37, 366.51) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.56262
(331.56, 7.37, 366.51) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.81375
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.44456
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.28864
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.22812
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.21532
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.27903
(331.56, 7.37, 366.51) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.3936
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.394223
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.410179
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.426915
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.444445
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.462781
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.481943
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.527073
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.611945
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.700774
(331.56, 7.37, 366.51) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.793821
(331.56, 7.37, 366.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.009246
