¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (379.83, 15.73, 278.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.15759
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.303001
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.359963
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.419043
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.480298
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651758
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94476
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26238
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081711
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467143
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888268
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.897933
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.849309
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.809196
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.775298
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.568161
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.540168
 (379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.513756
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.488901
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.465584
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.535315
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.23403
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.05326
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.961086
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.872046
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.78603
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.702935
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.622665
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.545125
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.470227
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.397887
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.328026
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.302213
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.359167
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.418237
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.47948
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658243
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951783
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270006
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091771
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4781
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90027
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.914085
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.869117
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.827426
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.794664
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.579907
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.551878
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.52543
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.500543
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.477196
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.557134
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.25922
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.08255
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.989887
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.900376
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.813906
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.730372
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.649679
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.571728
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.496434
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.42371
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.353477
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.302803
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.359762
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.418839
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.48009
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664641
ñ(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958712
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277533
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101778
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488995
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912218
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.937263
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.893245
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.852353
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.819948
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.593121
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.565051
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.538566
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.513639
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.490258
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.57914
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.28464
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.11366
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.02047
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.93046
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.843508
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.759508
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.678362
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.599975
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.524259
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.451127
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.380497
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.312297
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.361752
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.420852
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.482131
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67095
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965545
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284955
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.632271
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49983
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922099
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37235
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.919008
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.880291
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.847787
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.607813
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.579696
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.553167
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.5282
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.504781
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.601337
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.31028
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.1466
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.05287
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.962327
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.87486
é(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.790363
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.708739
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.629888
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.553723
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.480155
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.409108
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.340502
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.365133
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.424277
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.485599
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67717
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972281
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292273
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.640808
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510559
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93156
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38271
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85922
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.01976
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.987265
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.623991
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.595825
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.569247
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.544236
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.520775
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.623717
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.33614
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.99627
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.08711
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.996001
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.907988
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.822967
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.740833
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.661491
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.584852
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.510826
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.439334
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.375477
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.383052
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.453852
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.527161
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683295
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978915
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306684
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649257
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521185
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941037
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39307
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87201
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.03818
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.00562
‚ (379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.641673
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.613451
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.586822
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.561761
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.538253
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.646284
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.36222
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.0263
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.12574
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.04042
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.958005
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.878392
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.801494
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.727223
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.6555
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.586248
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.519392
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.454866
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.431684
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.503222
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.577295
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689329
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985451
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314362
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657611
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531782
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950407
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40338
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88484
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.05817
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.02554
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.660868
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.632586
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.605899
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.580787
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.557228
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.616221
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.598825
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.582918
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.56849
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.555531
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.544027
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.599397
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.889585
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.814057
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.741118
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.67069
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.602694
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.537061
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.468241
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.554549
é(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.629419
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695269
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991884
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321949
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665874
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542259
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959749
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41361
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89767
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.962417
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.930558
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.681592
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.653246
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.626499
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.601328
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.577716
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.691963
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.41506
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.01109
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.05638
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.22801
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.14275
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.0604
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.980842
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.904003
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.532863
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.528533
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.525631
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.524152
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.524092
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.60788
(379.83, 15.75, 278.24) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.683585
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701111
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012344
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329451
(379.83, 15.75, 278.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674041
