°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
∏(328.97, 7.77, 368.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.3643
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92719
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.70824
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.68854
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.67094
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.65542
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64197
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63057
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62123
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61393
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60867
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.901085
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052343
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213375
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385712
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570692
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770074
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984955
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217207
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470378
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748008
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047715
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381591
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743589
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145814
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59143
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.090185
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656654
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29644
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02765
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86858
Á(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78305
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91578
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69121
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.67154
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.65397
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63848
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62505
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61368
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60436
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59708
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59183
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.90198
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.053297
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214398
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386809
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571871
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771314
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986296
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218657
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471634
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749407
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049244
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38282
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744945
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147137
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592904
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091821
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657563
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29604
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02586
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86591
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77898
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90576
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.67626
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.65663
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63908
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62362
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61021
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59886
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.58956
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.58229
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57706
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.902945
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054327
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.215507
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.387996
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573145
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772654
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987749
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220231
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473001
›(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75095
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050934
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384223
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746494
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148672
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594619
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.093723
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.658779
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2959
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0252
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72875
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77547
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89717
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6634
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64379
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62627
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61082
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59743
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5861
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57681
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56956
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56434
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.903984
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.055434
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216699
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389275
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574519
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774098
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989314
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221926
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474479
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75264
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052783
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385804
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748236
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150424
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596572
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.095897
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.6603
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29743
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82935
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72626
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77257
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89983
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6526
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63301
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61551
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60008
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.58671
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57539
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56612
¡(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55888
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55366
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905139
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.056616
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.217976
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390644
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575989
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775646
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990995
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223746
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476317
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754476
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054792
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387558
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750175
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152393
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598766
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.09834
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.662129
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0506
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82768
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72429
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77026
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97519
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64385
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62429
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6068
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59138
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57803
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56672
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55746
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55023
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54502
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.906367
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.057876
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.219338
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392102
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577556
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777295
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992786
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225687
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478426
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756457
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05696
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389491
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752306
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.154576
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601201
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.101053
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.664263
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04949
ı(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8264
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72286
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76853
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00399
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63717
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61761
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60013
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.58473
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57139
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56009
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55083
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54361
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53841
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.907668
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.059211
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.220784
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393652
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57922
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779048
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994693
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227749
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480668
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758585
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059287
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3916
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754633
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156976
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.603878
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.104037
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3692
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04879
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82558
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7219
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76742
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00264
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63252
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61298
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59551
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.58012
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56678
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55549
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54624
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53902
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53382
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.909043
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.060622
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.222315
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395292
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580983
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780903
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996712
Ô(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229937
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483043
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760858
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061775
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393884
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757153
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.159591
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606793
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769509
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36893
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04845
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82519
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72142
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76693
(328.94, 7.67, 368.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00203
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62993
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61038
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59293
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57753
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5642
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55291
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54366
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53645
(328.94, 7.67, 368.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53125
