¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(368.00, 9.93, 323.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.146
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45123
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75019
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09719
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4636
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84883
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2542
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242183
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502741
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783946
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08827
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418701
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77863
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17215
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601406
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0588
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56361
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02028
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37397
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76362
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18339
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63614
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36425
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21077
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82006
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14805
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3276
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51381
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7069
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90732
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11536
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33137
„(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59583
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90018
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24783
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62085
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01312
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5731
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252325
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51367
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795723
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101073
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432624
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793796
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188767
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622366
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08271
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59003
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03776
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39264
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78029
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20131
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65545
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40381
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2559
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83735
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18401
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42641
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61519
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81097
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01419
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22514
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44883
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74538
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05534
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40371
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78358
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1832
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262449
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524561
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807533
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11384
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44653
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808998
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205422
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640693
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10673
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61664
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05593
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41207
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79773
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22003
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67566
†(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43817
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3017
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85631
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20389
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52856
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71999
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91858
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12471
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3387
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59794
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90001
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21584
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56493
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95201
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272556
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535475
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819322
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126632
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460424
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824213
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222063
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659011
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13085
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64335
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07484
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43224
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81588
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23958
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69675
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47299
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34818
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87688
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2255
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59319
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82832
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02981
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23897
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45754
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75204
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05988
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38188
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73183
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12638
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282679
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546388
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831096
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139424
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47434
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839388
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238724
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677357
€(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15508
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67018
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09445
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45321
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83776
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25999
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71873
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50827
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39538
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89914
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24882
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6177
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94029
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1448
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35709
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61119
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9114
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22525
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55368
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90449
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30689
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292764
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557274
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842885
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152193
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488256
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854559
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255353
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69571
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1794
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69713
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11474
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4749
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86103
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28119
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74164
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.544
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4433
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92306
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27392
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64409
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03509
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26361
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4792
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76999
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07614
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39633
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73144
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08316
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302845
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568166
†(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854637
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164972
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502145
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869761
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271985
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714017
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20188
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72416
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13577
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49738
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88511
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30323
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77021
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58015
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49191
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94867
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30079
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67232
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06477
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38636
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63534
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93416
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2465
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57328
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91539
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27388
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31295
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57901
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866385
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177736
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516041
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884909
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288656
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732313
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22214
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75132
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1575
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52066
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91004
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32856
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80252
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61677
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54125
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97593
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32943
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70242
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09646
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51323
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79514
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08492
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38755
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70374
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03442
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38046
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322999
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589864
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878132
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190461
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529892
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900069
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305258
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75066
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24242
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7786
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18003
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54468
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93579
(367.38, 9.93, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35623
