¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(397.03, 14.16, 246.46) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.15282
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310248
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.87257
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50206
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2204
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91267
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93376
í(396.92, 14.17, 245.99) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.82466
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.19444
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.1176
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.0435
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.08605
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.18953
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.80996
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.91827
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.816669
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.962178
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.117859
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.284443
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463077
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653998
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859618
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081506
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320468
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580003
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866006
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179356
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512927
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893936
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318137
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779243
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276619
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834696
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45805
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1701
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84271
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85738
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00393
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.21918
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.14204
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.0957
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.17467
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.2797
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.01639
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.809182
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.954336
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.109484
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.275477
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.453394
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643557
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848365
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069112
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30704
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565438
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850316
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161098
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492688
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872531
à(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.294317
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750205
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243611
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797207
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41489
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12081
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77419
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78268
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.41232
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.1516
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.06308
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.16335
(396.92, 14.17, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.26639
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.11991
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.801801
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.946604
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.101226
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266639
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443826
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633272
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837282
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056911
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293821
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551289
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83487
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142971
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473589
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851463
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270884
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72123
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21122
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.759437
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37259
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07252
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86506
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.62187
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.29365
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.20128
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.11213
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.12115
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.22894
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.794625
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.938984
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.093089
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.25793
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.434401
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623142
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826368
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044899
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280812
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53736
Ù(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819668
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125153
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454853
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830735
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247024
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.692787
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.179435
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.722406
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33112
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02347
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80881
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.44283
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.34644
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.25339
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.23579
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.34359
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.57756
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.78758
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.931475
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.085072
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.249352
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42512
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61317
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815624
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03308
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268012
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523653
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804707
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10764
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436417
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810346
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222506
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664876
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.148254
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.68611
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29049
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97461
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75376
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.49888
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.40175
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.35845
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.46399
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.40326
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.5307
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.780639
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.924079
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.077175
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240903
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415984
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603354
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805051
Ó(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021453
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255423
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510164
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789989
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090432
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41828
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790293
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198422
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637488
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.117671
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65054
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25067
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92679
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69988
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60078
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.49965
(396.92, 14.17, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.59027
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.49517
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.56664
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.69689
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.773802
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.916795
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.069398
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232584
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.406992
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593695
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794595
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010017
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243041
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496895
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775515
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073529
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400442
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770576
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174772
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610623
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.087683
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.615687
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21166
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88023
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64717
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53772
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45348
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75144
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.69195
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.73583
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.86901
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60148
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.767071
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.909623
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.061743
È(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.224395
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398146
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584192
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784176
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998773
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230871
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483844
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761282
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05693
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382902
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751193
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151553
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584275
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058282
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581545
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17346
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83528
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5956
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47603
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37346
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64783
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.9006
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.91106
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.04732
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0733
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.760444
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.902564
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054208
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216337
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389444
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574845
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773933
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987719
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218906
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471014
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747289
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040632
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365657
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732143
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128759
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558438
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029462
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548105
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13604
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79128
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54515
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41568
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29539
(396.92, 14.17, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54671
(396.92, 14.17, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.11744
