¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(332.08, 7.24, 374.33) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.36636
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899138
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189584
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506732
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854379
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237076
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660336
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130884
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65703
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24914
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92035
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49098
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.48313
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.34029
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.31848
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.29859
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.3538
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.44145
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.70955
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 15.87789
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.05482
Ù(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.46103
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.54419
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.36919
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 16.58217
(332.95, 7.27, 374.41) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.3004
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951729
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163175
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391186
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637746
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905166
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196156
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513921
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862275
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.24579
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.669997
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.141658
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669114
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26279
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93588
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51008
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.49988
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.3573
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.33546
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.31553
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.37176
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.45968
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.73159
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 16.25403
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.58081
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.06498
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.21116
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.05934
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 15.77919
(332.95, 7.27, 374.41) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.81646
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956125
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167909
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3963
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643285
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911182
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202714
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521099
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87016
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254489
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679646
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152416
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681185
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27643
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9514
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52911
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.51881
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.37619
í(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.35432
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.33437
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.39147
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.47971
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.75518
(332.95, 7.27, 374.41) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 15.51266
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.06393
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.05245
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.04322
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 15.721
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 16.0679
(332.95, 7.27, 374.41) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.36257
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960512
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172635
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401402
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648812
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917186
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20926
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528262
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87803
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263177
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689281
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163161
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.69324
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29004
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7209
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54815
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.53993
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.397
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.37509
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.3551
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.41295
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.50152
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.78033
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.02225
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.35114
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.58747
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.56535
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.15048
(332.95, 7.27, 374.41) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 16.72333
(332.95, 7.27, 374.41) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.94131
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964887
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177348
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406494
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654326
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923179
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215795
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535411
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885886
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271848
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6989
ø(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173889
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.70528
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30365
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73742
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56717
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.56326
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.41973
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.39779
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.37776
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.43622
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.52516
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.80707
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.32097
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.91615
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.26519
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.24153
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.87051
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.92361
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969252
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182049
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411572
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659827
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929158
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222313
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542545
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893727
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280501
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708501
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.184599
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7173
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31723
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75398
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58618
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.58881
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.44441
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.42242
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.40236
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.46129
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.55062
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.8354
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.68686
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.52651
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.9877
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.98178
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.66525
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.87355
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973605
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18674
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416637
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665315
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93512
ù(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228816
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549664
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90155
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.289139
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718084
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.19529
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7293
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3308
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7705
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60513
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.61662
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.47104
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.44901
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.42891
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.48818
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.57793
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.86533
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.07195
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 17.18781
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 17.68776
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 17.79552
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 17.54682
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.93398
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977946
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191414
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421689
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670788
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941069
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235303
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556764
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909353
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297754
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727646
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.205958
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741279
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0555
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78695
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62409
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.64671
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.49967
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.47758
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.45743
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.5169
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.60711
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.8969
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.06331
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 17.81105
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.45047
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.69411
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.78566
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.53965
è(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982272
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196077
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426725
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676245
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241772
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563845
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917138
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306351
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737184
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216602
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.75323
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06995
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80342
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64304
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.67911
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.53029
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.50816
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.48796
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.54749
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.63818
(332.95, 7.27, 374.41) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.93011
(332.95, 7.27, 374.41) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 17.98192
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.27815
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.06423
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.03961
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.46408
(332.95, 7.27, 374.41) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.19855
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986585
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200725
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431745
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681685
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952913
(332.95, 7.27, 374.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248221
