¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(363.08, 7.13, 352.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88593
„(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209309
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435635
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680087
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944899
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232702
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546618
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890198
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264894
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669077
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116238
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594364
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11535
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68606
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21383
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79832
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29375
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76272
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27094
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35712
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3924
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4299
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46962
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55041
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64426
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74143
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8421
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94636
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05433
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16608
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28179
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991357
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200832
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426462
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67013
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934131
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220977
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533792
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876108
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247543
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649904
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094963
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572636
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09113
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66691
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19518
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77761
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28263
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7507
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25796
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3689
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40429
†(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44186
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48164
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52371
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56807
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61475
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68198
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78376
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88918
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9983
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11132
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983465
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192322
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417272
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660231
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923394
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209286
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521023
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862125
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23025
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630838
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073879
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551091
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06711
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64378
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17699
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75745
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27247
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73977
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24608
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38263
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41809
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45578
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49566
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53781
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58229
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62905
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67825
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72983
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78386
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84039
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94692
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975596
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183863
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408159
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650342
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912671
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197629
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508266
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84814
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213126
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61194
…(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052891
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529759
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04339
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61721
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15932
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73785
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2633
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72984
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23535
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39831
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43387
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47165
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51164
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55394
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59851
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64542
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69472
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74644
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80061
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85728
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91649
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967718
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17541
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399044
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640523
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901989
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186028
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495575
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834244
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196037
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593152
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03206
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508675
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01987
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59086
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13975
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71882
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25509
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72099
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22576
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41595
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45164
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48953
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52969
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57205
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61678
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66382
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71327
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7651
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81947
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8763
‡(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93566
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959908
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166993
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389977
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630666
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891308
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174422
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482924
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819131
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177621
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574447
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011367
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487765
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996622
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56484
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11846
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70032
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24786
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71317
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21732
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43557
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47138
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50941
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54968
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59224
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63709
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68429
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73392
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7859
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84041
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89741
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95696
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952086
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158593
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380913
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620889
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880716
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162874
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470315
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802332
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157555
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555902
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990787
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467078
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973621
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5391
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09768
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6824
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24161
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70641
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20999
‰(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45716
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49314
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53133
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57177
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61447
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65948
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70685
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75663
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80882
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86349
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92068
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98043
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944289
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150216
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371871
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611142
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870136
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151361
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457766
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785663
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137567
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537435
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970387
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446652
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950869
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51362
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07738
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66206
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23629
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70068
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20379
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4808
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51695
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55527
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59585
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63877
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68395
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73152
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78148
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83386
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88872
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94611
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00612
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936544
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141872
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362865
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601426
(363.61, 7.18, 353.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859595
