¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(423.82, 9.09, 364.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95824
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.544141
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04302
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55003
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08549
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65897
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28446
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95212
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72493
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36703
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67138
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29154
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75468
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42063
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14455
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71374
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933812
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177855
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445171
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71972
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012218
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354288
‘(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720745
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.09059
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517821
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01379
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53453
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06188
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6459
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26586
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93724
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70876
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37431
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41539
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11045
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59419
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0743
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75603
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8786
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918994
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16078
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426727
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70253
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99363
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33175
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.701653
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069777
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491594
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.984678
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51933
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03847
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6332
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24757
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9227
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69241
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59706
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16871
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84075
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44132
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91226
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41368
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10835
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70079
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904271
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143764
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408349
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685458
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975174
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309288
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679839
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.049136
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.465466
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955679
£(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50109
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01525
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62087
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22962
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91021
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67647
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61902
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94976
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58114
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29293
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75512
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24689
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77123
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64197
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889643
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126808
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390038
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668503
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956848
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286912
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.655339
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.028674
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.439436
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926799
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46887
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99224
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59894
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21198
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90477
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66092
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64262
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97445
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33113
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01958
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60265
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08524
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59944
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14833
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63959
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875112
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109917
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371801
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651669
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938656
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264621
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630937
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008389
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.413507
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898042
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4368
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96942
¬(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57348
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19466
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88605
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31164
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66782
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00088
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35173
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75627
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4548
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92852
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43299
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94633
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39009
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860678
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093087
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353635
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634955
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920598
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242418
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606642
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.988283
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387688
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.869411
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40488
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94681
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54825
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17766
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86703
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29295
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69466
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02896
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38121
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75278
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20876
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77656
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2601
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66735
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09707
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55104
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846344
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076325
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335544
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615659
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902675
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220306
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58245
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.96836
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.361975
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840909
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37312
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92771
®(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52325
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16098
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84837
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27474
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72314
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05884
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41252
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78566
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17979
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62923
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00425
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39915
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81556
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25517
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832111
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059633
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317533
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59617
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88489
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198291
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558369
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948614
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339415
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.812541
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34151
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91293
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49849
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14463
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4693
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25705
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75329
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09039
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44568
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8205
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17555
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4339
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74477
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14114
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54495
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.971
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42102
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81798
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04309
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299602
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57677
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867243
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176373
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534401
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.926616
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31804
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784312
Â(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31007
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89726
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47396
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1286
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45388
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23974
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7851
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12377
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48065
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77036
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01321
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26616
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5297
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85549
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27111
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69786
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13404
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59512
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803952
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028055
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281751
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557462
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849736
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.154552
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510547
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900434
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296875
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.756221
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27879
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86223
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44968
(423.98, 9.18, 364.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11093
