¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä(417.03, 13.24, 329.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.12193
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83952
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1627
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10312
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60689
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10436
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85907
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97248
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22701
(417.13, 13.26, 329.02) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.703762
(417.13, 13.26, 329.02) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.683734
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836416
Æ(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09053
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45501
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04088
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94445
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22872
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11488
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74679
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23797
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01889
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16468
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.4259
(417.13, 13.26, 329.02) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.710766
(417.13, 13.26, 329.02) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.690719
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891842
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02447
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47976
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07027
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07794
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29492
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12734
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8376
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37183
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17926
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33525
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.62564
(417.13, 13.26, 329.02) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.718622
(417.13, 13.26, 329.02) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.698554
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947161
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957836
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50421
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0974
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36134
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.795
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82154
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50587
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33615
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50617
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.82615
(417.13, 13.26, 329.02) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.727336
(417.13, 13.26, 329.02) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.712245
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002316
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890684
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52839
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12427
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3404
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42792
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91879
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80616
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48985
Á(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67743
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174657
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528959
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057318
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823073
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55231
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15079
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46895
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49464
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04334
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7915
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77315
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64338
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84894
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205683
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577332
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11211
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823164
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57591
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17703
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59551
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56154
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14951
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77748
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89114
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79666
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02063
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236982
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625477
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166705
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877495
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59921
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27936
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71977
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62856
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13715
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76423
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00892
(417.13, 13.26, 329.02) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.82699
(417.13, 13.26, 329.02) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.79748
(417.13, 13.26, 329.02) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.77115
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268543
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673359
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221033
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978894
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62225
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40428
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84157
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69568
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12547
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75161
Ü(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12642
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.64647
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.73645
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.83024
(417.13, 13.26, 329.02) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 21.39196
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300396
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720943
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275098
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11339
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64496
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52965
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96073
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76295
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11442
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7397
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.19816
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.28026
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.36598
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.45538
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33251
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768229
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328822
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24848
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66733
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65535
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02977
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8303
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10874
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72847
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 18.90184
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 18.9299
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.01163
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.09692
(417.13, 13.26, 329.02) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.17782
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364924
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815232
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389203
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38402
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68939
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78131
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08986
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8977
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12938
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71793
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.05272
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.05168
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.05347
(417.13, 13.26, 329.02) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.05811
(417.13, 13.26, 329.02) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.73448
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397629
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861824
Ô(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475507
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51989
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77543
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90748
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0706
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96516
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15088
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70883
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46686
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5929
(417.13, 13.26, 329.02) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.51536
(417.13, 13.26, 329.02) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.49309
(417.13, 13.26, 329.02) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.47437
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430569
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908014
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56178
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65597
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88004
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03371
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04952
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03265
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17324
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73276
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.93098
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.99107
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 18.05427
(417.13, 13.26, 329.02) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.69021
(417.13, 13.26, 329.02) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.74508
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463785
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95385
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647932
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79208
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98448
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16002
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03191
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10019
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19649
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.61622
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.67087
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.72852
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.78921
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.85299
(417.13, 13.26, 329.02) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 24.18895
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497296
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999178
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733964
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92811
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08867
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28624
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01464
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1677
Î(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22062
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.36809
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.42049
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.47584
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.53416
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.70475
(417.13, 13.26, 329.02) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 24.80984
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531044
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047392
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819746
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06385
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19258
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4123
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99774
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15489
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24563
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.42337
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.34488
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.26966
(417.13, 13.26, 329.02) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.28861
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565124
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119631
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905236
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19914
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29606
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49393
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98116
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01734
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27149
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83784
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79652
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22448
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599404
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191431
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990368
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24749
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39902
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47889
