¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(399.26, 14.03, 248.07) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.49038
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.414654
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.406096
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.2982
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.02938
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.32407
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008401
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200331
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405849
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631123
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875809
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140341
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427192
ï(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739294
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079983
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453399
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816319
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286485
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769983
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31902
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94005
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.629546
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.603833
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.586384
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.570423
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.561129
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.447009
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.435584
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.425595
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.417026
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.31016
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.54627
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.48524
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004414
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196057
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401278
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625289
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869502
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133534
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419802
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731209
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071168
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443707
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834635
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276667
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759089
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30941
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.660296
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.632399
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.606094
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.586899
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.571269
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.563888
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.459413
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.447972
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.437968
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.429389
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.32369
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.35071
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.664
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.762936
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000487
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191844
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396806
î(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619523
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863294
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126791
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412468
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723245
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062448
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434156
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832243
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267046
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748374
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.702963
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.668643
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.636707
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.610426
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.590499
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.576094
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.568067
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.473264
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.461807
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.451788
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.443198
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.33879
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.36587
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.3611
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.78657
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.9752
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.304676
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996644
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18771
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392377
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613831
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857139
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120111
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405243
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715371
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053831
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424672
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823649
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257557
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737886
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.715068
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.68069
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.647991
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.620567
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.598646
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.58557
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.57797
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.488574
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.477099
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.467063
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.45846
ì(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.35549
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.75719
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.37785
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.37462
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.91462
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.04455
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.319715
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992859
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183687
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38804
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608203
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851072
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113533
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398098
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707572
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045341
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415346
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815224
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248284
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727548
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.731441
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.696883
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.664007
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.636905
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.612973
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.601433
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.594001
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.505356
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.493861
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.483807
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.475188
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.3738
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.57076
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.39297
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.39129
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.24936
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.336198
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989134
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179712
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383784
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602825
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845037
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107042
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39107
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699884
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036937
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406134
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806973
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239175
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717457
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.754509
ó(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.719837
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.686854
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.659725
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.63887
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.624681
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.615337
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.523621
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.512103
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.50203
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.493395
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.39372
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.58443
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.41126
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.562172
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.354136
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985517
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175824
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379621
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598361
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839123
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100635
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384104
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692321
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028627
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397075
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798894
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230227
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70756
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26337
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.744387
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.715859
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.68911
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.668125
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.652433
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.645267
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.543384
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.531841
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.521749
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.513095
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.41528
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.60639
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.68291
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.37226
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.373548
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981929
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171984
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375533
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593945
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833266
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09431
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377212
î(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684811
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020435
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388058
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790959
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221486
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697838
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2546
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88704
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.748272
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.721408
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.702519
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.686408
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.676847
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.564658
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.553091
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.542975
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.534302
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.43849
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.63004
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.80174
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.393153
(398.58, 13.98, 247.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.394443
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978446
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168251
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371521
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589649
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827461
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088013
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370429
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67743
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01236
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379185
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782576
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212926
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688314
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24592
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87842
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52045
