°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95859
(337.66, 7.62, 328.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.65422
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.238102
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.3014
∂(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.404085
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.510497
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.762888
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.12038
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42822
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37487
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12461
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.689361
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.71413
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.75522
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.835029
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.918903
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.007138
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.100065
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.202138
(337.66, 7.62, 328.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.98941
(337.66, 7.62, 328.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.279858
(337.66, 7.62, 328.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.521048
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.099919
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.078798
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.173373
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.27294
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.376109
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.674424
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84271
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45144
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.4033
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16232
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.65364
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.677773
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.736081
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.81499
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.897899
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.9851
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.076914
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.465556
(337.66, 7.62, 328.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.815551
(337.66, 7.62, 328.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.392627
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.969248
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.947004
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.956624
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.04989
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.146498
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.26846
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.58832
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86203
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47467
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.43176
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20007
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.618984
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.642995
ƒ(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.717351
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.795384
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.877355
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.96355
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.054283
(337.66, 7.62, 328.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.80863
(337.66, 7.62, 328.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.625453
(337.66, 7.62, 328.94) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.587615
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.822348
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.800432
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.840189
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.930747
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.024543
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.190275
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.504507
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88136
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49792
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.46024
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23787
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.585359
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.625463
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.699022
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.776203
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.857261
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.942478
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.03216
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351768
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.728903
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.704462
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.681449
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.659848
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.727764
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.815747
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.906865
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.114118
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.422916
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9007
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52117
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.48874
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2757
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.55273
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.608306
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.681089
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.757441
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.837612
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.921877
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.157147
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354096
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.593013
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.568919
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.546231
®(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.536574
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.619183
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.704711
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.793283
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.039931
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55942
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92003
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54443
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51725
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31356
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.522784
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.591518
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.663545
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.73909
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.818398
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.901739
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.40229
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356333
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.462528
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.438769
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.416395
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.433922
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.514276
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.597469
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.689059
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.967662
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59528
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93936
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56769
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.54577
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35144
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.507049
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.575093
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.646385
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.721144
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.799613
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.882054
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984501
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358582
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.337164
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.313726
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.291654
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.334682
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.412888
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.493854
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.623081
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.897252
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63781
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95868
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59095
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.57429
µ(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38934
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.491653
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.559026
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.629601
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.703598
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.781249
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.864394
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986525
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.241161
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.216668
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.193539
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.171759
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.238721
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.314879
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.393721
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.558772
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.82866
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6826
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97799
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6142
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.60281
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42725
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.476591
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.54331
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.613189
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.686443
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.763301
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.066853
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988479
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.124962
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.100789
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.077958
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.074227
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.145907
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.220109
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.296922
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.496084
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.761832
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72969
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99729
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63743
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63132
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46516
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.461859
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.527943
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.597145
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.669675
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.74576
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649314
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990366
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.013171
±(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.989303
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.966762
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.986238
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.056114
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.128446
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.203325
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.43498
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.696724
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77909
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01657
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66066
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.65983
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50308
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.447453
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.512917
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.581459
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.653286
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.728621
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653431
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.930471
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.90557
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.881998
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.859735
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.901073
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.969224
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.039771
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.133685
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.375419
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3385
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83084
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03583
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68386
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.68831
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54098
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.433367
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.498229
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.56613
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.637273
(337.66, 7.62, 328.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.75516
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657504
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.826565
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.801967
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.778682
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.756687
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.818627
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.885128
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.95397
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.079047
(337.66, 7.62, 328.94) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.317365
(337.66, 7.62, 328.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35317
