¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.394599
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.727693
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.660957
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.596509
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.537386
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.589046
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.642635
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.698201
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492757
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206355
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517645
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854879
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.218768
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.169589
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.123104
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.082614
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.047176
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.023237
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.815815
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.789427
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.764501
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.741014
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.718953
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.014264
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.373281
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.284914
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.199558
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.117105
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.037455
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.960509
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.886179
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.814375
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.745019
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.67803
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.613337
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.550864
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.583122
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.636635
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.692126
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498915
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77994
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52625
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864201
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.228121
 (379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.178876
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.131538
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.09308
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.059513
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.03259
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.821326
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.79492
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.769978
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.746475
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.724399
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.032785
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.394601
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.305873
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.220167
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.137379
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.057401
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.980141
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.905506
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.833408
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.763767
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.696504
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.631542
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.568814
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.578482
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.631937
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.687368
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505007
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786527
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53484
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873504
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.238927
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.191018
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.148174
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.10708
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.074322
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.047149
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.828169
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.801742
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.776775
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.753255
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.73116
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.05151
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.690179
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.328442
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.24236
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.159206
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.078877
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.001277
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.926315
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.853901
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.783953
ú(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.716391
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.651143
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.588138
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.57512
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.628533
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.68392
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511035
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794797
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543371
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882805
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249587
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.209222
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.166274
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.126477
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.094397
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.064851
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.836349
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.809894
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.784904
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.761359
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.739242
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.070446
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.711926
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.352645
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.266156
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.182612
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.101904
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.023941
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.948625
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.87587
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.805592
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.737711
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.672154
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.60885
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.573035
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.626423
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.681785
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516999
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80164
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551868
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891995
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257587
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648599
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.185855
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.148093
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.11593
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.08534
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.845872
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.819386
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.794366
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.770794
õ(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.74865
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.089589
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.726586
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.378499
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.291576
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.207613
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.126501
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.048147
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.972452
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.899332
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.828702
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.76048
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.694593
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.630968
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.572227
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.625606
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.680955
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52856
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808431
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56034
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901182
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265518
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657279
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06927
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.280039
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.247816
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.217187
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.856744
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.830222
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.805171
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.781567
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.759392
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.108937
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.738506
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.406028
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.318643
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.23423
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.152689
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.073915
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.997819
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.92431
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.853302
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.784715
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.722301
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.66432
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.60838
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.649536
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.714894
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536325
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81517
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.1167
ÿ(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910356
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273455
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665905
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07981
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.292864
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.260593
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.229919
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.868975
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.842414
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.817323
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.793683
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.771476
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.12849
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.751917
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.36887
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.347377
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.266695
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.191464
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.118795
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.048607
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.980819
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.915362
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.852162
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.791158
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.732281
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.675474
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.68415
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.755905
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542515
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821856
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12394
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919403
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281363
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674519
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09037
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.307123
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.274799
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.244075
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.882573
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.855968
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.830835
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.807156
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.784911
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.845987
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.829387
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.814162
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.800301
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.787793
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.78783
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.195248
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.12396
ö(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.055113
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.988627
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.924433
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.862465
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.802654
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.744764
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.699945
(379.76, 15.79, 279.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.798635
(379.76, 15.79, 279.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548653
