¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(388.75, 7.11, 357.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32724
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501452
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667077
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845231
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041873
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253174
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473095
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706848
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960855
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2383
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535151
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851499
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.205905
ƒ(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592978
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007731
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.469872
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.969911
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53103
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15134
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84533
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62175
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51128
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54237
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74641
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27458
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25121
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95915
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18752
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332838
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487447
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652157
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82928
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024769
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234788
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452652
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684833
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937028
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212463
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506548
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820365
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171654
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554822
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965634
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.423265
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91756
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47242
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08528
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77072
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53487
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40879
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41697
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55733
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04948
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95956
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4778
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.175254
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.31987
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47366
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637472
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813557
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007913
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216676
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432545
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663187
ÿ(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913595
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187064
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478463
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789809
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138024
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517406
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924365
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.377595
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.866418
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41508
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0207
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69784
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45008
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3089
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29491
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46192
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83165
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67827
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07265
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.163207
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307103
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460087
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623019
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798062
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991308
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198834
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412775
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641909
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890555
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162097
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450893
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759825
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105011
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480719
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.883907
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.332849
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.81637
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35898
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95759
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6262
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36734
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21154
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1761
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.316
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62081
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40688
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70191
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94051
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.151364
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.294538
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446733
ø(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608799
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782796
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974946
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18126
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393338
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620994
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867905
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137559
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423831
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730401
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072603
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444752
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844253
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289008
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767397
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3041
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89591
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55613
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2866
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11664
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06043
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17426
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41664
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14494
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34599
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43651
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.139709
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282171
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.433592
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594809
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767755
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958832
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163908
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374233
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60044
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845641
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113445
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397274
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701534
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040798
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409495
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80539
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.246065
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719479
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25041
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83563
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48776
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20781
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02414
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94783
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03657
ş(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24687
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89203
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00405
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93658
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128238
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.270005
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420666
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581048
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752941
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942964
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146408
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355458
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580245
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823761
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089754
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371215
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673219
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009585
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374943
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767309
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204003
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.672601
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19791
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77673
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42104
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13094
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93398
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83822
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9036
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08137
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64771
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67537
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43316
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116956
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.258039
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.407952
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56752
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738352
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927339
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12921
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337012
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560409
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802261
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066481
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345652
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645452
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978963
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341083
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729999
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.16281
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.62675
ü(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14656
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71919
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35596
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05594
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84611
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73476
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77999
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92369
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41166
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35931
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95354
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105858
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246271
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395452
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554218
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723988
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911957
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112312
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318889
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540925
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78114
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043625
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320579
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618223
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948923
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307907
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693548
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122478
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581905
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09635
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66296
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29247
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98277
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76046
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63634
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65997
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77803
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14699
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05518
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49618
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.094946
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.2347
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383163
(389.17, 7.02, 357.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541145
