¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(395.32, 12.59, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.062778
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80356
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98886
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39184
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82297
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28851
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79172
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33677
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.929
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57468
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27762
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60339
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52543
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49397
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57259
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74837
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16837
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99853
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3238
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67071
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79777
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03908
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44847
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88577
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3549
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86162
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41055
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00712
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65997
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37474
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72127
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64675
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62864
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72295
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9036
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38198
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0406
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36675
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71655
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80442
Ú(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50313
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94748
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42362
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93591
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49111
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09473
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75327
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47446
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84126
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7704
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.766
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87638
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06221
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57782
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08339
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41028
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76297
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81245
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14163
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55856
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00715
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49105
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01139
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57299
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18385
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85063
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58125
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96366
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89639
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90607
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03304
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22424
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77781
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12678
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45433
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82186
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19397
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61477
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06767
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5564
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08529
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65622
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27449
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9497
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68998
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0891
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02479
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04892
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18649
Ù(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35711
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17079
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49895
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82234
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85155
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24703
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67177
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12906
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62271
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15712
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73746
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36666
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0505
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80067
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21689
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15569
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19463
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33765
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50792
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21536
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54414
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82034
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9017
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3008
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72956
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19133
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68999
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23003
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81673
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45629
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15306
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91337
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34497
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28904
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34322
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47528
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69178
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26055
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58989
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82013
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95252
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3553
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78815
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25449
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75825
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30404
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89723
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54417
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25239
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58999
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46908
ã(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42493
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49477
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59635
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87929
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30634
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63751
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82194
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00606
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41286
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85029
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32174
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83124
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38349
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98401
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6393
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35707
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71204
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59556
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56344
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64989
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71993
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07051
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35271
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69026
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82842
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06378
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47452
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91624
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39288
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9082
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46702
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07496
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73869
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46613
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83625
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72444
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70459
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83494
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84602
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26552
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40107
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74368
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84787
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12228
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53732
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9838
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46534
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98632
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55183
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16736
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83972
é(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57705
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9627
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85575
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84839
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99992
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97474
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34914
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45185
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79781
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86873
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18155
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60099
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05235
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53934
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06626
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63813
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26123
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94243
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68989
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09144
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98953
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0071
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13197
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10612
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40666
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50332
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85265
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89103
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24162
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66551
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12185
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61441
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14758
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72651
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35722
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04688
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80467
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22245
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12587
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1819
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26698
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24015
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46573
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55542
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90821
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91478
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30247
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73092
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19233
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69056
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23011
à(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81624
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45513
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15413
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92287
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34821
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26477
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36027
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40502
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34605
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52645
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60818
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93092
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96111
(395.08, 12.59, 328.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36411
