¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(337.93, 7.17, 372.29) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.80556
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.064298
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.30056
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.48867
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.84117
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 16.03498
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.45943
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.29603
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.24292
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.23549
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.29854
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.43518
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982444
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177957
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383859
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60816
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851827
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115296
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400976
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711757
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.91993
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.768914
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.624666
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.590901
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.570071
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.550481
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.540979
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.598825
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.658718
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.720723
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.875606
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.113185
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.28797
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.29766
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.65651
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.77791
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.34606
Ç(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.18531
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.13768
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.13033
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.19428
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.32877
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981386
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177338
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383174
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604743
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848183
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111318
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396644
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707049
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044241
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.869987
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.722285
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.665095
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.64405
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.624254
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.605695
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.661751
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.72277
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.785942
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.922962
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.163526
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.9515
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.76971
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.47863
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.53105
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.23664
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.07845
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.03602
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.02876
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.09357
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.22601
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980432
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176773
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382572
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603606
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844543
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107404
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392407
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702446
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04084
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.975303
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.823956
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.741924
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.720654
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.700649
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.68189
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.726738
Ï(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.788932
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.853319
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.9717
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.215355
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.63348
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.38965
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.41854
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.29388
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.13105
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.97529
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93785
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93067
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.99631
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.12677
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979497
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176289
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382062
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603018
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840994
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103554
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388255
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697891
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035878
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.085077
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.929889
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.821492
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.799991
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.779767
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.760802
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.793855
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.857275
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.922926
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.021852
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.268712
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.33251
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.03362
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.48976
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.49879
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.02916
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.87573
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.84305
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.83594
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.90237
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.03095
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.46611
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978584
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175775
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381602
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60252
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840347
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099789
Ñ(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384138
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693437
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031026
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.199546
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.040298
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.903907
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.882165
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.861714
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.842536
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.863174
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.927871
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.994846
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.073456
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.323634
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.99514
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.6995
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.66882
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.3645
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93085
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.77966
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.75151
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.74448
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.81168
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93844
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.36738
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977705
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17487
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381209
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602123
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839885
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096564
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380159
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689048
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026223
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290036
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.155428
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.999369
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.967295
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.946609
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.927209
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.93477
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.000801
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.069155
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.139912
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.380163
(338.19, 7.24, 371.62) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.67086
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.40896
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.46302
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.2355
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.83602
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.68697
Å(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.66315
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.65619
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.72412
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.84915
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.27217
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97692
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173963
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380893
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60178
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839532
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096196
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376197
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684776
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021533
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299344
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.275532
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.115207
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.055503
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.034573
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.014943
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.008723
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.076146
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.145939
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.218186
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.438338
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.21111
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.19001
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.26483
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.11158
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.74455
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.59755
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.57788
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.57098
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.63962
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.76299
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.18038
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97612
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173124
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380643
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601502
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839241
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095855
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373641
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680585
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016945
(338.19, 7.24, 371.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309234
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.400885
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.236054
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.146918
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.125733
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.105866
É(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.0873
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.153995
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.22529
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.299095
(338.19, 7.24, 371.62) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.498203
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.0004
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.97967
(338.19, 7.24, 371.62) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.07391
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.99254
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.65634
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.51131
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.49559
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.48876
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.55808
(338.19, 7.24, 371.62) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.67985
