¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30437
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0002
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3314
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520598
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693326
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878115
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076586
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291872
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519039
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761746
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030978
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324739
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635699
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973132
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335557
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726218
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.160353
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630379
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15594
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71639
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36889
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04497
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81888
¨(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69806
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69907
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87137
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25216
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.92991
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23773
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520374
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693086
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877857
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076279
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291543
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518386
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761042
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030164
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323211
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634034
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971274
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333041
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723453
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.157372
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.625929
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15128
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70844
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35429
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0302
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80028
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67301
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66934
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83289
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1977
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.86167
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13186
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520222
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692923
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877684
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076052
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291297
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517851
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760465
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029456
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321832
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632532
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969616
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330767
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720953
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154671
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.621835
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14698
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70098
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34035
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01606
¡(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78241
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64887
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64065
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79569
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14419
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.79544
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02885
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52014
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692836
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87759
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075907
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29114
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517435
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760013
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028855
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320605
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631193
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968161
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328733
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71872
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.15225
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.618093
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14305
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69401
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32708
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00255
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76526
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62564
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61299
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75975
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09237
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73119
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.65939
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90924
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520131
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692826
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87758
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07584
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291071
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517134
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75969
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028361
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319527
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630018
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96691
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326943
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716753
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150112
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.614704
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13792
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68754
£(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31446
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98824
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74883
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6033
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58636
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72507
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04221
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6689
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.57687
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78232
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520193
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692892
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877651
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075853
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291084
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516953
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759494
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027974
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318599
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629007
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965858
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325393
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71505
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.148105
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.611668
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13255
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68162
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30249
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97327
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73311
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58187
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56076
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68634
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99473
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60854
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49694
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6589
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520327
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693036
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877804
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075948
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291186
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51689
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759427
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027693
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317823
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62816
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965008
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.324086
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713614
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.14568
¢(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.608985
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12762
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67702
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29117
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.959
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71811
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56133
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53617
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64712
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95031
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54687
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.41956
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54074
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520532
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693254
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878039
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076158
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291372
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516944
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759485
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027521
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317195
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627476
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96436
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323021
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712443
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143574
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.606653
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12314
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67281
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2805
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94544
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70364
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54168
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51222
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60931
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90739
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48243
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.34468
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.96002
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520809
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69355
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878355
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076498
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291646
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517118
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759671
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027454
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316719
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626957
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963914
¡(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322198
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.711538
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.141786
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.604675
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11909
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66898
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27048
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93258
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68643
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52291
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48463
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5729
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86597
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42007
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27229
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86756
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521158
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693922
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878754
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076926
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292005
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517407
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759985
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027495
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316392
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626601
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963669
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321614
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.710898
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140317
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603049
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11549
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66553
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2611
(397.66, 13.95, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92042
