¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(380.62, 14.69, 269.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.28762
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.648538
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.995813
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31064
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87021
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53249
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29922
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68413
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13713
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71207
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.29341
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.91579
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.8842
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.85537
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.89434
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.57409
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.40703
½(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.24563
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.08973
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93912
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.79363
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.85638
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.00382
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15646
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31446
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.47802
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55622
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.067924
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659339
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00302
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31834
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89683
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70048
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35241
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73419
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19875
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.29098
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.24888
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.99375
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.96207
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93318
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.74056
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.79271
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.6429
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.47775
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.94177
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.9354
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.95051
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.00812
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15824
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31363
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.47449
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64561
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564063
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.076877
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669152
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01049
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32632
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92348
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8684
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3963
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78277
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26672
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.35292
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.30628
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.07508
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.04331
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.01434
¹(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.49705
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.47294
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.45164
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.43315
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.55556
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.39776
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.24518
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.16504
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31794
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.47621
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64006
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.81938
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.571192
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.084926
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677979
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01824
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36373
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95016
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03603
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43858
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82986
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32619
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.42746
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.37578
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15984
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.12798
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.09892
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.58396
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.5598
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.53846
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.51993
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.5042
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.49125
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.48326
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.32731
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.48311
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.6444
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.81511
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577596
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092057
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.6858
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02627
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40572
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97685
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15567
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47919
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87539
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38404
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.52809
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.47788
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.2481
¼(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.21614
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.18701
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.67447
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.65025
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.62887
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.61031
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.59456
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.58161
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.57145
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.56507
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.65395
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.81838
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.99753
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583273
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098271
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.692617
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03456
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44653
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00356
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24571
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5181
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92355
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45618
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64443
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.59825
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.33995
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.30789
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.27868
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.76865
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.74437
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.72295
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.70436
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.68859
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.67564
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.66549
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.65813
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.65357
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.87413
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.18632
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588224
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.103567
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698421
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04314
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48614
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03028
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33659
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55528
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01351
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51087
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16222
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.80519
­(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.43546
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.4033
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.374
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.8666
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.84226
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.82078
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.80216
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.78638
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.77343
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.76329
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.75596
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.75143
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.74971
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.88428
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592439
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107933
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703213
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05198
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5245
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.057
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45023
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5907
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05752
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56402
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22484
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.90638
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.87059
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.83775
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.94398
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.92246
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.90381
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.88802
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.41746
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.86494
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.85763
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.85315
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.85148
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.85263
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595917
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.111369
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706977
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06109
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56158
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08372
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56184
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70572
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61559
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27927
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.92267
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15715
«(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.00435
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.67246
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.0094
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.99359
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.85449
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.97052
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.96325
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.95881
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.9572
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.98513
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598658
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113873
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709723
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07049
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59735
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11044
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67125
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7801
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14092
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66554
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33209
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19575
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2155
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.80818
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.78583
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.76648
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.08079
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.08014
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.0729
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.06852
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.12306
(380.61, 14.69, 269.20) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.2607
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600655
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115443
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711445
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08015
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63176
(380.61, 14.69, 269.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18244
