¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(325.70, 7.18, 390.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.3834
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61974
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01423
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40801
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83284
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29237
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83225
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15932
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.03265
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.00712
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.98435
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.96431
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.94699
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.93238
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.92047
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.91125
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.9047
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.90083
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.89963
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.90111
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.90526
’(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486425
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71889
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969726
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241149
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514885
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810811
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132243
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519763
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973717
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480281
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.049
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63936
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0047
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39775
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82176
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28044
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7781
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66218
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.71247
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.68737
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.66497
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.64526
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62822
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.61384
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.60211
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.59302
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58656
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58273
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58153
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58295
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58699
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48874
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721399
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97241
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236253
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509081
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804517
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125381
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499613
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951285
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455173
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02074
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56456
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9696
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38821
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81147
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26932
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76606
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.54116
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.54246
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.51887
‘(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.49794
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.47967
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.46404
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.45105
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.44067
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.43291
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.42775
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.4252
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.42525
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.42789
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.43315
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490994
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723817
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975057
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230938
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503322
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798246
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118591
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479388
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928793
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429997
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992374
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4795
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89528
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31705
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77464
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25907
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75495
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68873
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86807
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33884
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493252
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726273
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973733
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225642
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497588
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79207
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111838
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460297
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906316
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404841
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964033
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3962
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82135
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23837
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68928
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17976
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71523
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69572
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90192
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32175
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495496
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728662
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968868
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220416
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491941
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78592
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105144
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453007
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883767
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379617
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929322
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31467
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73278
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16139
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60585
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.089
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61616
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70124
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91119
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33346
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.41713
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.44727
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.42449
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40524
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.38952
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.37729
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36858
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36335
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36161
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36336
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36859
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497705
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730756
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964055
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215211
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486339
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779859
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098549
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445829
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861202
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354409
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855516
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23486
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64618
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0861
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52424
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00035
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51943
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70527
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9201
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34323
š(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.10661
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.08066
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.0582
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.03922
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.02371
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.01165
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.00304
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99786
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99612
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.9978
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.00293
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499885
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72633
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959282
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210071
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480796
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773807
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092006
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438673
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838631
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329195
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783256
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15669
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56143
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00148
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44452
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91372
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42496
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70785
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9285
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33444
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.75424
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.72866
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.70651
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.6878
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67249
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.66059
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65208
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.64695
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.6452
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.64684
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65185
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502037
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721931
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954556
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205011
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475275
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767879
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085558
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431604
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816053
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303926
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712425
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08018
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47852
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91133
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36652
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82905
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33277
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78771
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93651
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32526
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.41577
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.39054
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.36869
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35023
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.33512
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32336
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.31495
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30988
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30813
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30971
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.31462
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501244
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717582
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949891
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199971
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469838
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761974
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079139
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424617
(325.87, 7.20, 389.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802374
