¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(373.55, 9.62, 324.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.40938
ƒ(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44277
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04223
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60876
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11405
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62903
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19178
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39775
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75172
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04004
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34158
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65722
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98784
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33453
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55651
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72363
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89455
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07151
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25475
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4445
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6411
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84474
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05579
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27449
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595004
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91115
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24763
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611311
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009924
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448703
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933949
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47342
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07661
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67727
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1794
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70026
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26976
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50952
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84579
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14414
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45651
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78375
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12688
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48697
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7088
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87691
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05096
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23117
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4178
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61112
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81135
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01881
„(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23382
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6331
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610868
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928417
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266221
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631645
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032258
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473366
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961332
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50397
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11085
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74667
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24588
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77274
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3491
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51103
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98059
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28444
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60258
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93596
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28569
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60327
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8346
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03532
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21266
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3963
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58648
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78346
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98753
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19896
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51096
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04007
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626568
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945519
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284704
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651841
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054483
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497905
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988585
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53435
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14501
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.817
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31344
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85114
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44529
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34268
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06277
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42892
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75312
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09291
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44949
ˆ(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71979
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95439
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19802
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37985
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56707
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76093
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96176
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16984
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39601
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91584
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23193
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642118
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962517
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303082
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671963
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076616
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522358
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01571
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56464
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17899
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87362
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3986
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94905
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55275
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17584
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99657
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57779
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90824
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25477
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61094
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84016
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07817
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32533
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55275
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74369
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94141
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14626
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35851
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79887
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34094
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77292
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657544
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979327
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321331
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691978
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098597
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54667
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04269
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59504
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21728
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91779
ˆ(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48979
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04881
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66236
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2506
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93125
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73121
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06815
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42164
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73194
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96453
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20603
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45694
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71765
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92637
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12815
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33718
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68884
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22182
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78767
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52251
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672852
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996008
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339485
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711877
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120518
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570828
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07147
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63063
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25729
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9611
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58266
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15053
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77416
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35787
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86682
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84282
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23301
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59374
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85688
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09296
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33814
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59292
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85768
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11534
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32132
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58531
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10977
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66625
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25767
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99385
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687989
†(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012575
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35752
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731628
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142572
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601366
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10631
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66609
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29719
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00448
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67727
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25417
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88611
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46748
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77317
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77099
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40298
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75496
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98589
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22562
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47464
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73339
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00234
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28208
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52128
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00434
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53396
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06141
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92643
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703012
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028927
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375441
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753916
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1724
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634377
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14247
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70146
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33698
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04795
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77366
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35984
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98903
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57953
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55986
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70019
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57827
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88458
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11907
