¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€ (389.98, 13.82, 251.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 5.318141
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447828
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611363
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785883
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972565
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16797
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371569
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590116
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825213
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078807
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355428
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658174
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988123
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341905
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724615
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145548
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610678
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12723
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74766
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47153
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31226
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34495
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61233
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40899
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96922
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56456
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39494
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884507
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.012671
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148534
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.292781
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446166
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.609589
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783995
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970516
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167512
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371078
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589546
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824624
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078138
¹(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352389
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653381
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982894
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337841
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720148
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140648
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605247
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12119
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73501
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44701
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28392
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30543
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55735
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33964
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7321
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58315
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09342
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.883338
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01145
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.147249
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291365
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444693
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608028
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782332
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968723
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16729
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370827
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589316
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824332
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077886
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35209
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649626
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978183
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334323
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716311
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136375
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600541
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11594
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72323
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43308
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25678
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27031
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52057
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27253
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57423
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60489
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01738
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.882345
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.010376
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146092
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290176
»(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443419
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606669
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780858
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967173
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166869
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370923
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589399
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824443
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077982
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35221
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649754
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973933
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331332
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713009
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132796
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596572
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11153
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71232
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42068
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23135
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24228
(389.80, 13.70, 252.07) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.04039
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20764
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42119
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6175
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9453
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.881464
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009472
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.145139
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289175
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442344
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605507
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779636
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965877
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165448
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371337
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58981
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824917
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078482
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352734
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650317
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974258
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328897
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710333
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129852
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593296
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10791
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70225
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40924
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21823
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21553
»(389.80, 13.70, 252.07) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.03051
(389.80, 13.70, 252.07) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.47304
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27275
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48709
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87721
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880783
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.008724
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.144339
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.288336
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441455
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60457
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7786
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96477
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164285
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372019
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590562
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825702
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079343
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35369
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651331
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975363
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324782
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708269
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127558
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590778
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1051
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69306
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3988
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2062
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19007
(389.80, 13.70, 252.07) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.02262
(389.80, 13.70, 252.07) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.24077
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12883
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02794
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81298
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880225
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.008133
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143716
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287697
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440752
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60383
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777854
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963942
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163382
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37302
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591614
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826851
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080568
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355011
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652796
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976913
¾(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320429
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703852
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125924
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588951
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10308
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68471
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38929
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19533
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16589
(389.80, 13.70, 252.07) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.01671
(389.80, 13.70, 252.07) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 14.23467
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1308
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57779
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43869
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49842
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879855
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007737
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143298
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287232
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440259
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603275
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777294
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963344
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162722
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374343
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593035
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828351
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082183
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356804
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654701
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974789
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316639
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697701
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122629
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587872
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10188
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67719
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38078
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18553
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14301
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36818
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0336
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18713
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14928
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00242
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02121
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879583
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00747
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143031
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286969
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439965
´(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602984
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77697
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962957
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162348
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375906
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594771
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83023
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084203
(389.80, 13.70, 252.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358966
