¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (336.59, 7.13, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.434981
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41413
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4551
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40249
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78082
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83829
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89863
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96198
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02837
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09782
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1704
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24622
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32532
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40772
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49353
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58285
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67573
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77226
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528176
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784348
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064282
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369465
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70339
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070259
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459452
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943195
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490132
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987593
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39748
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82936
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30018
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21815
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39607
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23179
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.143
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61855
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67461
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73357
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79544
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86031
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92826
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99926
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07343
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15083
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2315
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31553
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.403
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49398
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58857
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528468
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784265
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06423
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369353
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703298
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069396
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456176
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93693
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483066
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94853
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35501
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78523
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25205
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22381
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37771
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01539
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89964
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46168
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51643
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57403
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63451
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69798
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7644
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83391
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90665
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98282
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06222
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14496
„(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23109
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32068
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41382
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528622
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784068
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064006
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36914
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703031
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066325
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45276
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930373
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475671
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910051
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31324
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74187
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20471
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22855
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35908
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80552
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6641
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31018
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36437
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42107
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48059
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54306
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60849
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67692
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74844
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82309
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90093
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98207
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06652
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1544
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2458
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528726
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783776
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063655
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368752
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702639
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063099
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449242
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92346
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467875
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872182
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27211
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69927
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15822
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23229
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34022
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60199
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35262
„(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01903
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19736
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26407
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33314
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3943
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45837
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52546
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59555
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66873
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74509
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82471
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90757
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99381
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0835
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528741
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783333
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063205
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368254
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70207
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059817
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445607
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916232
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459688
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834929
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23166
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65741
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1413
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2351
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32106
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39354
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93462
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56371
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02521
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0902
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15814
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22913
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30313
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37907
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44783
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51961
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59456
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67265
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75402
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83867
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92679
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528702
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782789
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062595
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367587
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701346
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056369
‡(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441829
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908702
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435277
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798249
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19185
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61625
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14281
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23694
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30163
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28683
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53981
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13465
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78267
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92227
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98857
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05785
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13013
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2055
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28402
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36577
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44907
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52576
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60566
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68884
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77538
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528549
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782124
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06185
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366762
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700457
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052832
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437921
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900868
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401902
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762177
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15271
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5758
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14354
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23779
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25245
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18336
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36597
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72972
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34211
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76002
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82475
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89243
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96305
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03671
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11346
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19341
„(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27658
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36301
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45292
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54411
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62917
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528329
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781311
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365849
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699112
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049177
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433865
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892677
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369102
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726693
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11421
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53557
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14345
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26623
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19777
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08308
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26286
(336.65, 7.14, 311.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44951
