¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(352.21, 8.99, 315.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41901
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83142
’(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67273
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.351247
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.428517
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.50997
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.595937
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.686786
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.782923
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.884804
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.992936
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.107891
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.230311
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.360924
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.500551
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.650133
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.810741
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.983613
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.170171
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372073
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591254
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829988
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090967
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925066
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267942
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647735
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070664
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544518
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078861
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686069
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38197
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05346
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85391
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7173
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.352198
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.429516
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.511021
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.597046
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.687955
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.784159
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.886112
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.994323
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.109363
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.231878
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.362592
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.502333
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.65204
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.812788
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985814
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172546
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374642
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594042
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833024
¯(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094286
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929049
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272311
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652585
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076077
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550547
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085685
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693827
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3909
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07467
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87828
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76425
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.353294
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.430669
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.512235
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.598325
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.689305
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.785585
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.887621
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.995922
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.111062
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.233685
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.364519
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.504391
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.654243
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.815151
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988356
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.175287
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377608
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59726
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836529
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098119
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933597
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27734
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658169
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082317
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557528
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093593
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70281
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40019
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09754
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90463
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81362
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.354538
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.431976
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.513612
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.599775
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.690835
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.787203
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.889333
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.997737
¥(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.112989
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.235735
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.366704
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.506725
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.656741
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.817832
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.99124
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.178398
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380972
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600913
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840508
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102468
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938807
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283059
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664508
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089363
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565475
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102541
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713026
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41179
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12211
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93292
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86545
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.355929
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.433439
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.51515
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.601396
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.692547
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.789011
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.891247
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.999767
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.115144
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.238028
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.369147
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509335
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.659535
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.82083
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.994465
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.181877
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384737
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604999
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844957
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107334
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944582
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289459
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671597
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097283
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574365
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112565
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724463
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.421
•(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14841
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96314
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90845
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.357466
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.435055
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.516852
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.60319
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.69444
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.791012
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.893364
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.002011
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.117527
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.240563
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.371851
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.512222
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.662626
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.824147
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.998033
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.185727
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388902
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609519
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849882
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11272
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95103
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296577
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679458
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10605
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584185
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123716
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737138
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43162
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17643
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99545
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94602
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.359152
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.436826
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.518717
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.605156
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.696514
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.793203
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.895684
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.004472
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.120141
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.243343
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.374814
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.515388
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.666015
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.827784
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.001945
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.189948
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39347
­(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614478
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855285
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118626
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958064
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304337
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688082
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115671
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594958
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135875
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751015
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44363
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2062
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02974
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97714
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.360985
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.438754
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.520745
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.607294
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.69877
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.795589
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.898209
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.007149
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.122983
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.246367
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.378038
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.518832
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.669702
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.83174
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.006203
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19454
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398439
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619874
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861163
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125056
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96573
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312793
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697467
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126118
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606701
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149171
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763477
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45708
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23778
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06607
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9946
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.362964
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.440835
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.522936
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.609603
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.701208
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.798166
˜(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.900937
(351.85, 8.92, 314.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.010041
