°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í (381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36878
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.782345
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.935026
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.098565
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.274126
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.463054
‘ (381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.666898
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.887456
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.126829
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.387486
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.672347
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.916126
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.178664
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.481193
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.83579
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936658
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468702
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0736
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76284
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57099
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47759
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71231
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50032
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96966
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49814
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.387835
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.514098
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.648554
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.792005
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.945354
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.10963
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.286009
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.475849
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.68071
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.902412
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.143074
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.405194
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.691722
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.939305
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.203695
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.505085
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.862056
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972994
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511405
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12207
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81825
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63298
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55843
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84652
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70045
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17806
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78765
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.395961
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.522736
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657755
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.801824
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.955851
Â (381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.120878
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.298091
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.48886
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.694758
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.917626
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.159605
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.423218
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.711448
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.963063
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.229361
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.529545
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.888956
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010336
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555008
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17157
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87486
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69636
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64592
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98405
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90732
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42585
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.404216
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.531512
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.667103
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.811799
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.966519
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.132311
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.310376
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.502089
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.709047
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.933103
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.176424
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.441558
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.731527
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.987412
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.25567
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.554581
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.916497
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051595
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599554
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22209
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93273
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75892
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73545
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12498
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12112
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.412598
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.540425
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.676598
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.821933
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.977357
‡ (381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.143929
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.322857
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.515535
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.723572
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.948842
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.193531
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.460219
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.751962
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.012353
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.282627
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.580197
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596716
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093544
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644999
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27372
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99188
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8212
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82715
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26942
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68082
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.421106
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.549474
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.686238
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.832224
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.988366
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.155732
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.335543
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.529202
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.738338
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.964843
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.210928
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.479202
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.772753
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.037895
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.310244
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.6064
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633751
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136422
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69138
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32646
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05231
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90081
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92097
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4175
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.429743
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.55866
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.696027
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.842675
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.999547
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.16772
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.348429
Ê (381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.543089
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.753345
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.98111
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.228618
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.498507
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.793906
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.064047
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.33853
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.63639
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675771
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180117
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738676
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38027
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11407
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98218
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01708
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54045
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.438507
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.567982
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.705962
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.853283
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.010899
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.179895
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.361516
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.557197
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.768593
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.997642
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.246601
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.518139
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.815422
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.090816
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.367491
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.66782
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718531
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224773
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786966
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43521
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17717
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06537
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12892
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53695
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.4474
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.577442
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.716044
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.864052
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.022423
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.192256
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.374808
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.571525
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.784085
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.014441
Í (381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.264879
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.538098
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.837301
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.118212
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.397135
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.700006
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762088
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270266
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836236
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4913
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24937
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15115
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25577
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5679
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.456418
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.587039
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.726274
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.874979
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.034119
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.204804
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.388302
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.586077
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.799819
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.031508
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.283453
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.558386
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.859551
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.146236
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.427475
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.732956
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806466
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316734
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886478
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54859
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33299
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24037
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38566
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60028
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.465564
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.596772
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.736652
(381.75, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.886065
