¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.01363
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55189
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64064
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70597
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77423
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84545
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9197
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99705
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07757
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16134
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24841
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33886
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4328
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53034
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63149
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73765
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88196
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03129
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18596
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875698
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202713
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557643
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905167
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291043
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713419
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12214
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50089
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91047
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33864
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74975
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25896
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73058
€(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52538
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58733
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65211
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71979
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79044
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86407
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94078
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02067
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10374
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19016
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27991
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37313
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4699
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57033
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67442
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78243
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9292
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.082
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870973
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197608
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553814
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914063
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300795
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724121
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13751
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51747
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92593
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35691
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7695
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23005
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68385
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42026
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51483
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5861
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66038
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73769
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.811
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88716
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96641
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04886
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13463
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2237
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31624
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41229
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51196
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61537
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72258
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8337
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98186
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866107
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192263
†(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547995
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922871
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310409
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734693
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1532
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53442
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94167
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37579
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78977
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23698
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63617
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30984
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40351
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50067
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58171
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65809
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73761
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82034
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90631
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9956
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08174
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17022
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26212
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35751
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45646
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55914
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66561
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77598
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89034
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861028
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186754
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540573
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930574
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319955
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745121
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16914
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55161
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95781
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39435
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8107
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25957
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81625
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20289
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29502
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3906
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48971
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58147
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66009
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74185
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82685
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91517
ƒ(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00688
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10208
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20085
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30329
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40373
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50572
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6115
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72115
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83479
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855755
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181017
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53281
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920258
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329347
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755459
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18533
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56911
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97428
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41221
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8322
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28281
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77109
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09941
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19007
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28409
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38161
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48268
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58541
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6663
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75041
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83777
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9285
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02268
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12043
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22179
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3269
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43585
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54871
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66571
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78209
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85032
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175066
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524902
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909696
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338627
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765644
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20185
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58575
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99109
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43048
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85431
„(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30671
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79696
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99926
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0885
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18105
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27703
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37657
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47971
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58662
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67689
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76333
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85314
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94639
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0431
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14344
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24752
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35537
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46713
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58295
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7029
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844686
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168951
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516794
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898924
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331666
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77572
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21862
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60162
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00826
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44908
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.877
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33124
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82355
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90239
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99022
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08136
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17592
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27393
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37553
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48083
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58992
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69182
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78073
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87306
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96884
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06822
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17126
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27808
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38876
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50346
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62226
†(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838915
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162656
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508524
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887885
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31949
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785679
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23566
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61782
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02577
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46811
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90031
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35642
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85088
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80868
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89519
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98497
(370.21, 7.05, 352.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07812
