¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1111
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00623
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04551
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257599
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487683
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738793
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010485
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305302
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627192
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980002
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368345
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789324
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265646
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798103
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39715
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07709
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84969
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73983
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79756
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01438
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61936
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54485
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01318
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045433
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257514
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488226
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739381
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011058
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305929
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627876
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980755
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368647
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78933
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265656
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798112
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39775
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07753
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85019
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73946
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79712
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01261
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44334
ó(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5501
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01988
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045348
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257423
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488748
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739947
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011613
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306531
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628537
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981482
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368381
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789309
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265632
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798085
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3983
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07793
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85065
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.739
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79659
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01083
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4472
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29346
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02628
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045256
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257325
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489248
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740488
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012147
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307115
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629175
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982183
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368112
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789255
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265573
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798018
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39879
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07828
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85106
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73845
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79594
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00907
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45088
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29403
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.6174
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045159
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25741
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489728
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741007
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012663
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307676
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629789
ê(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982855
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36784
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789174
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26548
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797917
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39922
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0786
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85142
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73781
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79519
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00729
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45437
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2944
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64448
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.54714
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045056
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257833
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490186
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741504
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013157
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308216
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63038
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983504
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367563
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789062
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265353
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797775
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3996
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07887
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85173
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73708
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79433
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00553
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45769
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29457
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67139
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.54352
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044948
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258235
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490621
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741977
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013631
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308732
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630944
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984124
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367284
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788918
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265195
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797598
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39992
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0791
í(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85199
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73626
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79337
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00375
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46082
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29455
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.69811
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53966
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044834
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258619
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491035
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742424
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014086
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309227
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631486
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984721
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367002
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788746
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265002
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797381
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40018
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07928
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8522
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73535
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7923
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00198
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46377
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29433
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72464
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53557
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044714
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258985
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491429
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742851
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014521
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3097
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632005
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985289
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366718
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788543
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264777
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797128
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40038
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07942
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85232
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73435
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79108
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00022
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46654
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29392
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.75098
í(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53125
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044587
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259327
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491799
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743252
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014935
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310153
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632498
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985832
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366427
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78831
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264518
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.796835
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40053
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07952
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85124
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73326
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78976
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99845
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46912
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29331
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.77711
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.5267
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044456
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25965
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492149
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743631
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015329
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310581
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632968
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985786
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366138
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788048
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264225
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.796509
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40063
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07958
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85015
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73209
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78833
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99669
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47151
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2925
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80303
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.52192
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044381
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259954
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492477
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743985
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015702
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310989
í(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633413
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985519
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365844
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787755
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263899
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.796143
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40066
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0796
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84905
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73081
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7868
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99493
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47372
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2915
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80824
(337.66, 7.51, 335.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.51691
