¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689564
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781832
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224475
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715556
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28057
†(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84663
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45971
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22749
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88272
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88511
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19799
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22844
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07601
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18421
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390234
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610238
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846986
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102435
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3788
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684152
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017479
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382372
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783374
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226173
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717529
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27305
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83289
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46912
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24477
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93357
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0566
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27319
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26874
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0804
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15932
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389356
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609303
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845974
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101352
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379555
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685318
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018766
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383759
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784949
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227906
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719425
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26786
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83956
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47867
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26199
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98549
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17988
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34957
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31042
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12642
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13429
€(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388493
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608387
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844966
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100254
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380631
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686466
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020046
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385168
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786484
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229605
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721323
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84814
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48836
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2791
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03845
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19453
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42717
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35351
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17398
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07939
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387637
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607448
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843964
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10019
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381703
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687638
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021311
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386541
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788019
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231297
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723203
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27212
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8569
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49818
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29612
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09251
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20936
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50596
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.398
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19331
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81227
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386779
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606517
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842995
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10117
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382769
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68881
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022558
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387947
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789545
‡(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232977
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725066
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27422
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86574
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50812
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31308
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18337
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22442
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58597
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44397
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20864
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54771
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385969
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605649
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842153
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102165
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383813
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689948
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023858
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389299
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791042
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234664
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726933
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2763
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87469
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51821
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32992
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27664
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23968
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66716
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48193
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2349
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32668
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385123
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604737
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843027
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103099
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38486
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691086
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025089
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390694
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792564
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236334
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728815
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27837
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88375
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52839
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34666
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29005
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25514
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74964
‚(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49863
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29964
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14472
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384301
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603882
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843933
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104086
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385892
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692233
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026292
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392035
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79407
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237967
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730649
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2804
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89296
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53874
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36331
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30364
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27077
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82548
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51669
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3652
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96464
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99294
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383471
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603951
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84482
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105029
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38695
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693351
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027534
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393405
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795542
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23963
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732458
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28247
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90008
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54917
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37984
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30992
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2866
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84331
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53606
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43155
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76915
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95855
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382686
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604755
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84568
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105966
ı(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387971
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694478
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028757
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394723
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797039
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24128
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734308
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2845
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90242
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55976
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3963
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31335
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30264
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8274
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55684
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49868
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.505
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85429
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381914
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605575
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846528
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106906
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389006
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6956
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029997
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396073
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798488
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242879
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736099
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28652
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90467
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57045
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40043
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31676
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3189
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81243
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57898
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56669
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24551
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7516
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382604
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606371
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847433
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10784
