¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢ (391.05, 14.91, 305.48) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 12.16327
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439571
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178889
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06181
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46929
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85239
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23992
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42255
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75369
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88406
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20263
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65944
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02141
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3381
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09047
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80523
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024137
Š(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411528
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84542
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395981
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127148
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999425
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2741
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70493
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01068
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28687
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69634
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75833
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01555
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53139
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11096
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31916
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07023
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55841
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006923
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392297
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823756
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351584
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074534
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936094
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08274
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55898
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8328
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14833
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64115
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59684
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88235
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31116
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9674
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30216
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84074
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31919
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82099
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989279
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372572
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801566
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306434
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021043
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871756
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89519
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33286
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65731
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00997
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5843
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4377
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73742
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15711
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80922
™(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08407
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66734
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08723
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.579
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971236
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352372
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778894
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260567
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966722
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806532
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72265
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09711
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48412
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85561
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5282
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29255
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55448
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00483
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62926
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79614
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63114
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01967
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42484
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85035
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952739
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331769
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755721
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23299
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911681
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735682
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56264
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86719
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31327
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62924
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48275
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1298
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38353
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83513
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45162
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51671
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44154
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98515
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38909
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81068
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933577
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310713
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732047
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20624
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855888
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644342
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44421
‹(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65297
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1448
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40791
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43986
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95665
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23878
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63247
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27628
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24558
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14723
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95355
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3564
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77675
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909631
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289249
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70792
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178967
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799469
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553581
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33749
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45844
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9787
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19155
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39188
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78641
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05603
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46515
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07623
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17458
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86377
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81828
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32667
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74598
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885347
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262927
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683389
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151182
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742426
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46343
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23164
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26777
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74623
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32209
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61845
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86033
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30012
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88086
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18179
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87144
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60901
™(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29879
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68322
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86069
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235441
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654641
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122957
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684765
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373919
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12675
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08103
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.507
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77319
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09976
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42156
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71339
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09187
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68848
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19088
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88116
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61935
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23501
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63655
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257157
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20758
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623377
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091347
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626632
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285079
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02279
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89809
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2737
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55492
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8564
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25195
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54833
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90048
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49906
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08461
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89287
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55912
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10711
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61299
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250869
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179447
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591749
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055551
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581121
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196943
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919795
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76772
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04623
‘(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33839
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60924
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16317
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32476
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75829
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27067
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85451
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90665
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44095
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98318
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55486
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97976
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244447
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150969
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559795
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019447
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530495
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110729
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817777
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64723
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82439
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0825
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35573
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07572
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14547
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59127
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10491
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68117
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81668
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32648
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86315
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42886
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96186
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237895
