¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.255695
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.362058
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.476381
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.561718
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.555739
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.5506
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.546297
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.542826
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.421125
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.242714
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.076406
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.902249
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.261224
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.237544
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.786754
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.766457
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.747037
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.665716
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.559541
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.931248
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.960025
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.907117
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.8988
ë(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.379068
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.36638
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.483921
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.659445
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.829588
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.919069
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.012687
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.110717
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.213451
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.321211
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.356592
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.350777
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.345772
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.341572
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.338175
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.19131
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.027352
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.874137
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.679776
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.254421
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.254367
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.733429
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.713352
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.694143
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.589369
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.486325
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.983905
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.969562
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.821266
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.832566
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.882113
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.384442
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.432726
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.604046
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.710129
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.794923
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.883567
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.976308
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.073411
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.173243
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.166799
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.16114
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.156261
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.152161
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.142827
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.981002
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.829749
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.688091
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.4774
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.272017
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.681969
ä(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.662105
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.621893
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.516447
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.41635
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.038601
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.145151
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.738719
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.76846
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.816724
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.403313
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.391246
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.51982
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.596905
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.677375
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.761436
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.84931
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.941241
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.996983
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.990714
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.985202
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.980446
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.97644
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.937335
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.787856
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.647834
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.516426
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.29255
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.290405
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74537
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.632298
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.61264
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.549222
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.446755
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.349436
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.095441
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.677727
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.660969
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.706402
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.753438
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.802129
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.410889
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.416151
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.489456
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.56593
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.64576
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.729148
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.816318
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.833035
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.82693
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.821558
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.816919
ã(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.813005
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.74843
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.60988
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.479835
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.35756
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.310294
(343.27, 7.23, 364.47) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.65064
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4518
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.584345
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.564885
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.479771
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.380109
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.285412
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.154534
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.601067
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.602017
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.646315
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.692177
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.739652
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.788798
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.41992
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.409183
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.460143
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.536058
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.615303
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.68684
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.680176
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.674228
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.668991
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.664462
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.660635
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.574213
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.445384
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.333653
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.331658
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.33031
(343.27, 7.23, 364.47) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.45734
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16974
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.538043
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.51552
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.413356
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.316343
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.231937
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.215997
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.52726
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.544913
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.588124
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.632862
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.679176
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.727119
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.824894
ç(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.430419
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.420341
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.431899
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.507309
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.543838
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.537344
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.531546
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.526434
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.522009
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.518269
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.41306
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.357183
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.354526
(343.27, 7.23, 364.47) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.427078
(343.27, 7.23, 364.47) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.8293
(343.27, 7.23, 364.47) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.27238
(343.27, 7.23, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89854
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.49333
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.449299
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.349815
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.313096
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.29614
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.474838
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.456176
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.489591
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.531762
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.575425
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.620627
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.667422
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.786579
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.949739
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.123308
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.432976
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.424252
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.41622
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.408875
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.402209
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.396218
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.390899
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.386245
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.382256
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.378928
(343.27, 7.23, 364.47) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.172919
(343.27, 7.23, 364.47) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.28686
(343.27, 7.23, 364.47) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.691736
(343.27, 7.23, 364.47) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.09528
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.450144
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.417061
(343.27, 7.23, 364.47) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.398231
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.445831
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.425499
é(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.406124
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.396223
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.435983
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.477159
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.519792
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.563931
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.609626
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.749206
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.91014
(343.27, 7.23, 364.47) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.166791
(343.27, 7.23, 364.47) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.263679
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.447109
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.439035
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.431651
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.424951
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.41893
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.413583
(343.27, 7.23, 364.47) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.408906
(343.27, 7.23, 364.47) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.836343
(343.27, 7.23, 364.47) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.937651
(343.27, 7.23, 364.47) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.043076
(343.27, 7.23, 364.47) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.152838
(343.27, 7.23, 364.47) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.559914
(343.27, 7.23, 364.47) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 9.925581
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.491634
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.422215
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.400187
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.379136
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.359046
(343.27, 7.23, 364.47) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.3399
