¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.812717
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.041363
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.023254
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.006146
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.990028
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.974884
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.960705
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.947478
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.935195
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.923843
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.913416
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.903907
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.895306
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.887607
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.880806
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.516232
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.352754
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.174366
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.156279
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.139083
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.122764
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.107307
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.0927
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.078934
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.145886
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.268781
¸!(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.511685
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.427132
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.923711
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.504666
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.417403
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.187452
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.167791
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.149169
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.131573
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.114987
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.099398
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.084795
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.071165
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.058499
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.046786
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.036016
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.026184
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.017281
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.009298
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.002233
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.791512
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.557974
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.66614
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.64633
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.679126
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.872858
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.714974
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.543241
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.579905
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.725923
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.793865
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.03075
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.465033
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.967836
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.556668
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.255555
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.320829
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.300601
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.281435
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.263318
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.246236
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.230173
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.215117
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.201059
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.187986
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.175886
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.164753
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.154577
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.14535
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.137065
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.129716
¶!(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.743817
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.202204
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.662627
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.642827
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.699755
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.869207
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.851491
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.834751
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.818971
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.804141
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.790249
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.06372
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.503048
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.012139
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.608939
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.318132
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.46108
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.440248
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.420505
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.401835
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.384223
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.367656
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.352121
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.337605
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.324096
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.311585
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.300063
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.289519
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.279946
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.271337
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.263686
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.697782
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.38109
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.659944
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.640151
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.72035
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.866419
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.848709
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.831975
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.8162
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.801375
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.787486
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.096753
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.541168
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.056602
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.661459
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.381092
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.608721
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.587247
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.566887
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.547627
‹!(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.529453
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.512348
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.496299
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.481295
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.467324
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.454371
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.442433
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.431497
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.421554
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.412597
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.644936
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.65336
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 9.759838
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.658089
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.6383
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.740903
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80274
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28576
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75488
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34195
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 9.769429
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.11287
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.937603
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.579379
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.101217
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.714215
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.444422
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.764319
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.742158
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.721143
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.701256
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.682478
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.664798
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.648203
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.632677
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.618209
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.604786
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.592402
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.581043
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.570703
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.561372
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.792459
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.784862
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.657059
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.637274
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.761407
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81351
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29294
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79101
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38192
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86784
ø (416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 11.15124
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 11.12626
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 11.10304
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 11.23565
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.75155
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77417
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.9285
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.905607
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.88389
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.863329
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.843909
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.825615
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.808432
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.792347
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.777347
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.763421
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.750556
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.738745
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.727977
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.718245
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.954672
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.946709
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.656855
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.63707
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.78186
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82388
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30018
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82712
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46358
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93089
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 11.15083
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 11.12585
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 11.10264
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9456
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01252
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.99837
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.078276
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.055806
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.034526
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.014418
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.995464
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.977653
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.960968
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.945396
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.930926
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.917547
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.905248
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.894021
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.883854
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.125912
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.117554
Û (416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.657477
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.63769
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.802255
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81673
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32102
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86317
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54699
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99231
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 11.15207
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 11.12708
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 11.10387
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10616
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28598
(416.97, 13.23, 329.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.22469
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.260928
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.237654
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.215601
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.194752
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.17509
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.156602
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.139274
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.12309
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.108034
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.094101
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.081277
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.069551
(416.97, 13.23, 329.16) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.058918
