¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú (403.39, 14.95, 307.09) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 7.224211
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46971
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08264
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74042
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4319
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22761
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09904
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03921
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11896
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27697
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76362
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46891
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31097
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84321
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959441
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38527
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874001
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.375259
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.886079
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43247
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05133
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68531
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40159
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16504
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03939
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98332
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04603
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19896
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67224
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3804
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22669
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599418
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873214
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355228
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844177
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357554
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.850021
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40178
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00923
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63016
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37132
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09783
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97768
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92764
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97345
Â(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1213
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5814
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29248
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07957
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420615
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854613
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3246
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.814017
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323755
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813746
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37381
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96698
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59395
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3411
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03082
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91617
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87217
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90452
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03672
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49107
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19375
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88399
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41193
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835385
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293407
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791229
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289523
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777264
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34571
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92459
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56215
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29383
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99412
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85488
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81466
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8412
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94444
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40128
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08744
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79337
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99151
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402625
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81554
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261667
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776655
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254966
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740586
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31278
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88209
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5303
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23083
Ñ(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96051
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79381
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.748
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77817
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84522
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31207
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98187
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70449
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60743
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392702
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795093
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229401
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761948
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220091
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719193
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27133
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84025
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4984
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1679
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92698
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72812
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67831
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49207
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73997
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19405
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87708
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61733
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35054
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382174
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774057
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209757
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.731199
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.184918
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.699182
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2297
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80863
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46186
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11792
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89355
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65234
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60895
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42829
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63551
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97529
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77306
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5319
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09882
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371039
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752445
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198761
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693319
Ğ(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149464
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.679074
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18793
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77693
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41349
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08212
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86022
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60928
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53992
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36494
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53185
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7863
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50325
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44811
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85219
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359313
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73027
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187611
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654932
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113737
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65888
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14601
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74514
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36508
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04632
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81998
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57197
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47124
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30208
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42901
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69124
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2655
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28557
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75368
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346995
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707547
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176301
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616055
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.095403
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.619879
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10777
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71329
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31662
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01051
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74825
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53478
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40291
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23954
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34437
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59772
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02558
Ë(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00642
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57602
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334102
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699649
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.154222
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57672
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078614
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579064
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08531
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67425
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27761
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97471
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68848
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49773
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32829
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17596
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27359
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50569
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78507
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69156
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39849
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320636
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69285
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127342
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536943
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061707
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.538019
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06278
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62654
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24186
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93892
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64818
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46083
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28554
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11277
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20338
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4151
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54981
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38509
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22464
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306607
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685927
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099899
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501006
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044684
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496756
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04017
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57875
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20607
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88553
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60792
Ù(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42407
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24403
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02843
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13372
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.326
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43074
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11244
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02376
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292024
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678883
