¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô (437.43, 14.14, 288.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993232
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.14504
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.12155
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.09968
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.07941
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.06071
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.04358
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.02801
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.01397
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.00146
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.990478
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26456
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485962
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724609
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982564
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262254
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566453
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898477
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25919
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655567
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032223
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362625
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846908
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.1142
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.09078
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.06898
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.04876
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.03012
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.01304
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.997503
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.983506
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.971035
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.960079
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268247
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489923
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728868
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987198
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267294
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571899
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904427
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268825
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666569
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030488
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448979
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942775
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.08505
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.0617
ñ(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.03995
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.01979
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.00119
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.984159
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.968667
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.954707
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.942268
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.931341
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 11.52711
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271898
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493866
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733153
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991804
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272314
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577392
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910411
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275404
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677022
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082891
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537033
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04061
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.05755
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.03426
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.01257
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.992462
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.973918
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.956926
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.941475
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.927549
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.915142
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.904241
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 11.49574
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27559
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497794
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737431
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996441
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277287
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582849
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916414
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281958
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684246
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152251
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626849
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.05655
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.0317
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.00847
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.98683
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.966769
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.94827
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.931321
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.915904
ñ(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.902013
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.889634
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.878758
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 11.46622
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279243
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501743
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741668
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001048
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282295
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588277
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92237
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288484
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691457
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162798
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705994
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.03226
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.00747
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.984291
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.962702
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.942685
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.92423
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.907316
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.891936
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.878077
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.865724
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.854872
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 11.43855
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282889
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505658
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745884
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005639
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287305
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593708
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928285
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295001
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698638
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17323
(437.41, 13.95, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717737
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 10.00957
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.984839
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.96171
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.940166
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.920196
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.901777
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.884901
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.869552
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.855721
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.843395
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 9.832564
(437.41, 13.95, 288.37) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 11.41269
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191014
¾ (437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40194
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628779
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873343
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137733
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424421
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686991
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08232
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521887
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977285
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453462
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86915
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32469
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.418145
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.394527
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.372288
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.351409
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.331875
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.313669
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.296779
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.28119
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.266892
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.253874
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.242125
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.231636
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.455282
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.447065
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.440121
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.434448
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.439075
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.448614
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19082
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401734
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628557
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873108
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137465
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42418
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730648
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120461
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525938
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975418
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448659
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863908
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 9.468074
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.862352
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.550197
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.527461
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.506111
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.486134
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.467509
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.450224
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.434268
Å (437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.419622
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.406283
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.394238
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.383475
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.635037
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.626564
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.619389
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.613514
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 10.77877
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 10.77805
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190633
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401535
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628342
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872881
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137239
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423926
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751482
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118909
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524197
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97352
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4434
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858998
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 9.314078
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 9.164907
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.713086
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.61084
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.59558
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.581653
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.569046
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.610768
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.594421
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.579414
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.565736
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.553374
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.542323
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.798566
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.789844
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.782449
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 8.776374
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 10.85226
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 10.85152
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19051
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40137
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628165
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872703
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137022
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423676
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75001
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11728
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522405
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971483
ó (437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434205
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854346
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 9.270671
(437.51, 13.82, 288.80) (426.17, 14.07, 303.15) (8.74, 13.20, 16.78) Truck 9.242915
