¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.36102
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.98799
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222984
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439305
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672228
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906175
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117127
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356562
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591711
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825912
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076225
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344406
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63234
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942225
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278158
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26343
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.89525
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.0531
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.93602
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.97435
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.21286
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.71537
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.2221
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.20638
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.19325
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.1827
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.17473
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.16933
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.16649
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.16621
È(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.1685
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.17335
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.18077
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228868
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445651
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679061
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885357
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088458
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325464
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580416
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854967
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120075
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391354
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682728
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996462
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335193
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24279
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.98851
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.06549
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.9505
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.99149
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.23347
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.74061
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.03262
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.01025
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99047
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.97326
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.95862
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.94654
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.93699
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.92998
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.9255
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.92356
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.92413
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234771
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451992
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675263
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864878
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066676
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294796
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547463
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819487
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113077
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430909
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734166
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051822
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394963
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22178
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.08505
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.07789
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.96499
Á(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.00865
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.2541
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.76589
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.18237
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.15978
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.13981
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12244
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.10766
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.09545
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.0858
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.07872
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.07419
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.0722
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.07277
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240692
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458366
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656324
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844763
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045269
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264562
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515008
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78452
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07535
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390032
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731604
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10358
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456017
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20046
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11046
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.16006
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.97949
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.02582
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.27476
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.79119
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.67107
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.06242
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.20628
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246611
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461321
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637681
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824986
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024232
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236601
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483031
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750103
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038197
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349808
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687926
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05599
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458078
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17879
Ç(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08471
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.26328
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.99399
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.043
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.29542
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.81653
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.70285
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.10344
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.26124
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.31271
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.30096
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.29285
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.28837
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.28751
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.29029
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.29668
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252558
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444051
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619386
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805568
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003591
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214601
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451531
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716223
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001631
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310244
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644957
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009205
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436255
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17989
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05855
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.37014
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.0085
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.06019
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.31611
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.8419
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.73468
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.14454
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.31635
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.97004
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.94927
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93211
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91854
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.90855
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.9094
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91559
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92536
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258489
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427071
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601417
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786477
À(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983297
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192992
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420512
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682852
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965623
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271322
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602728
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963203
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444648
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18968
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06411
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.48078
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.02301
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.07738
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.33681
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.86728
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.76654
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.18571
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.37158
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.20339
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1824
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.16504
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15131
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1412
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1347
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1318
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1325
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246901
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410412
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583733
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767747
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963383
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171779
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394167
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649977
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930209
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233002
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561187
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917981
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452724
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19909
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07527
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.59534
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.03751
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.09457
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.35751
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.89268
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.79844
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.22695
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.42693
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231389
¶(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394039
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566404
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749334
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94381
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150962
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371976
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617674
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89536
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195321
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520331
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873544
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460522
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20821
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.086
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.71398
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.05202
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.11177
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.37822
(381.10, 14.13, 266.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.9181
