¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(331.69, 7.69, 366.98) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.41461
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443946
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591682
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745653
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906092
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07343
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24814
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43051
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31639
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59598
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88618
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14575
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41886
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70644
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95989
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08529
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.1466
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.12315
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.10335
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.08717
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56385
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.755839
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962474
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187367
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440006
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715201
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016059
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346288
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710343
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111386
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581773
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348821
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492274
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641711
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797377
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959644
ë(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12896
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30567
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65771
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50382
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79318
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05511
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32242
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5864
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83278
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09093
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00479
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.69619
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.67355
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.65446
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.63895
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556231
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747651
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95365
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180122
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432128
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706604
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006642
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335927
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698262
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100055
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569054
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397039
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54214
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693251
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850726
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01492
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18623
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36507
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15396
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69894
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96864
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23045
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47147
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7115
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9629
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26633
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29112
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.26571
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.2438
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.2254
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.2105
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54864
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739493
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94486
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172866
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424238
à(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697995
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997212
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325557
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683637
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088651
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556255
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446769
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593548
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746449
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905783
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07193
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24532
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44317
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60866
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88617
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1381
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36181
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59581
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84081
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09751
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73418
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.84407
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.85391
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.83272
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.81496
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.80063
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541079
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731366
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936104
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1656
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416337
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689377
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987772
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315176
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669056
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077178
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543382
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068136
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646513
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801252
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962516
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13076
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30632
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91762
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80748
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03879
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25714
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48544
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72435
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97454
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30049
Ú(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9368
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.02015
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.02316
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.02932
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.42207
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.40828
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533546
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723274
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927861
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158326
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40843
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680748
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978326
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30479
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654521
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06564
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530436
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.053515
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701102
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857733
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02102
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19139
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36923
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43669
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94398
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1572
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38006
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61316
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85718
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76898
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48216
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34969
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.20562
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.20875
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.21505
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.22452
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.36117
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526046
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715215
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92114
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151043
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400514
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672114
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968872
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291728
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640032
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054039
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517423
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038815
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757351
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915956
þ(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08136
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25393
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68743
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71602
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06181
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27947
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50707
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74519
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99452
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06756
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67016
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.39757
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.39762
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.40087
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.40731
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.41695
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.42981
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518577
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707192
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914412
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143754
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392591
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663474
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959413
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278614
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629089
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042372
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.504338
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.024043
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815305
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97597
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14352
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31836
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18213
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78051
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18347
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40579
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63831
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88164
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67808
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2472
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89269
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.43499
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.43513
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.43848
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.44502
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.45477
(331.49, 7.69, 367.61) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.46775
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511141
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699205
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90768
Õ(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13646
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384664
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654829
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949951
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265547
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61857
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030649
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491194
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.009203
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524103
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03778
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20758
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46249
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39523
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92973
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30905
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53623
