¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(324.17, 7.18, 396.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722484
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034338
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399329
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800431
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243215
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740935
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3147
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96199
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67079
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44088
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32295
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56523
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70058
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53967
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76423
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56628
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99264
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391544
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615003
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855724
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11573
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397381
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703444
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037174
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402411
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803841
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246995
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744222
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31839
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96073
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67282
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42499
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30466
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59669
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73992
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58339
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36087
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61396
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17952
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393283
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616904
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857737
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117928
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399767
…(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706024
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039989
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405523
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80724
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250784
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74744
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31803
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95858
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67501
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40916
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28646
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59345
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7804
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6284
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97124
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66297
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36893
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39503
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618776
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859776
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120107
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402115
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708582
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042786
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408609
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810645
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254521
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747883
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31606
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95631
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67733
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39343
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26841
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54609
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82202
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67469
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58933
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71334
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56096
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396758
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620626
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861802
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122305
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404495
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711162
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045619
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411674
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814044
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258306
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751201
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31403
‡(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95403
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67983
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39424
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25045
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49827
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86478
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70075
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53093
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73308
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89137
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3985
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622499
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863802
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124459
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406845
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713729
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048419
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414793
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817473
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262071
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755389
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31196
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95169
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67788
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39725
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23259
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45004
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90116
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64942
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47428
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48049
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400229
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624364
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865824
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126627
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409214
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716298
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051228
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417848
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820841
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265805
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759562
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31055
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94925
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67509
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40041
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21485
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4014
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79329
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59957
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41933
†(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23355
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401948
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626225
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867821
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128819
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411546
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718856
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054003
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420905
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824213
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269538
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763721
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31521
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94674
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67226
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40376
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21465
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35237
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54094
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55129
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36608
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99217
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403684
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628071
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869812
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130961
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4139
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721427
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056805
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423967
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827597
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273279
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767868
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31985
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94419
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66932
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40725
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21867
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21849
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29182
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41174
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31444
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57673
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405401
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629897
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8718
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133111
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416239
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723964
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059621
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427026
‚(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830941
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277003
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772044
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3245
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94489
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66632
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41096
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22285
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04205
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05087
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19758
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26448
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96526
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4071
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631747
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873804
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135261
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418592
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726514
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062381
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430082
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834299
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280703
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776165
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32913
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95013
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66326
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41485
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22981
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07622
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81766
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98869
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08493
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38749
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4088
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633604
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875795
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13741
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420915
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729033
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065141
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433101
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837668
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284407
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78029
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33373
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95531
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66011
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41889
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2423
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11164
”(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67526
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7257
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85423
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05028
(324.22, 7.19, 396.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.6762
