¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (416.61, 13.21, 329.43) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.93478
î(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.355194
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21378
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93152
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74104
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68989
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.933
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12199
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51775
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18004
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43563
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709824
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994547
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.342988
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.32364
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.305348
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.288098
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.271876
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.25667
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.388049
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29451
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02227
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84385
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82285
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07462
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28685
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71201
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41497
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75785
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729126
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022025
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.302553
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.28329
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.265076
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.247897
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.231741
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.216593
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.421169
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37607
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11409
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94795
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95771
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21857
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45438
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91184
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65522
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08831
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748424
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048945
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.263536
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.244355
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.226217
è(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.209109
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.193017
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.177927
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.792
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4585
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20697
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05948
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05128
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36458
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62585
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11561
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90074
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4273
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769424
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075972
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.225901
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.206799
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.188735
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.171693
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.155664
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.165127
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86635
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54182
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30093
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17956
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1102
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5132
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80042
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32294
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15173
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77507
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.682815
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.663538
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.189613
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.170589
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.152596
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.135622
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.11965
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.195629
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94151
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62602
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39748
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30123
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17185
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66426
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97801
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53442
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40945
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12733
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.650763
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.631564
ª (416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.61333
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.596047
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.579699
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.564275
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.549762
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.53615
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.523426
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.511581
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50253
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42453
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23631
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81779
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15845
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7533
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67138
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47087
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.619884
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.600762
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.582598
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.565381
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.549094
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.533727
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.519266
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.5057
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.493017
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.481212
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.470269
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.460186
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30361
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97364
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34485
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97494
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9392
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81231
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.590152
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.571101
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.553005
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.535852
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.519625
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.504311
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.489901
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.47638
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.463739
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.45197
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.44106
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.431003
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37393
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13413
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53481
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19912
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40819
ğ (416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.561534
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.542555
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.524526
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.507433
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.491264
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.476004
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.46164
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.448164
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.435564
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.423829
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.412951
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.40292
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.606309
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29738
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.727
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4301
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7188
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.534011
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.5151
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.497135
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.480102
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.463987
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.448778
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.434462
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.421028
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.408466
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.396766
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.385917
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.375914
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.622696
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46332
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92061
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6736
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03666
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.851632
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.854382
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.507557
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.488712
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.470809
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.453833
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.437771
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.422611
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.40834
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.394947
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.382423
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.370755
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.359936
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.349958
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.638864
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.684229
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12652
!(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91075
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36187
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.737239
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.73971
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.74319
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.747683
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.75319
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.759716
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.767265
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.775843
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.785459
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.796116
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.807824
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.820592
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.48215
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.463367
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.445522
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.428603
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.412592
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.39748
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.383252
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.369899
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.35741
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.345775
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.334985
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.325031
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.65481
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.733772
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.33769
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1527
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69213
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.627551
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.629764
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.632967
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.637167
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.642363
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.648561
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.655764
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.663979
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.67321
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.683467
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.694757
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.707088
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.720468
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.73491
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.457765
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.439043
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.421257
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.404389
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.388428
(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.373362
¨!(416.67, 13.20, 329.39) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.359177
