¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.06658
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11336
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70411
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36801
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07571
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75241
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51161
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52285
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40807
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57475
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2698
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8406
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138574
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34206
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560486
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795605
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049283
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323745
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621632
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946013
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300536
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689545
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118209
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592901
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1213
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.713
†(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37998
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94404
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60538
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3464
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31495
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36149
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08433
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30225
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88186
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14139
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345105
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56379
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799149
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053083
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327872
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626117
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950915
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305924
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695436
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124742
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600132
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12937
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72203
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36206
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81571
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46225
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18576
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11323
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30853
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27443
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33524
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92382
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144273
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348186
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567122
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802718
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056952
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332045
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630661
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95591
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311367
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701401
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131306
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607439
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13755
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73123
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33309
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75551
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32289
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02957
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91748
…(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07813
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30147
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36877
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96648
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147202
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351325
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570468
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806335
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060852
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336324
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635293
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960909
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316868
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707493
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13802
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61487
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14586
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74058
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30503
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72527
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18716
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8776
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72744
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85501
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32894
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40284
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00984
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150159
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354478
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57389
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810025
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064835
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340628
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639977
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966037
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322444
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713636
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144811
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622436
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15424
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75002
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2779
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69596
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14815
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72982
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54287
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73724
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35682
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43744
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05392
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153182
ˆ(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357717
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577362
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813735
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068839
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344941
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644717
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971213
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328119
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719847
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151707
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630055
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16277
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7596
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25164
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66769
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11759
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60551
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36367
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76046
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38514
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47259
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0987
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156209
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360964
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580838
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817511
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072919
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349396
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649498
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976456
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333851
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726144
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158687
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637804
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17143
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76929
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22627
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64038
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08805
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57353
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18949
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78327
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41388
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50827
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14418
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159292
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364261
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584382
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821325
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077077
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353854
…(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654353
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981715
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339678
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732556
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165713
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645644
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18019
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77917
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20178
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.614
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05957
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54264
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18193
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80576
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44306
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5445
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19037
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162395
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367633
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587972
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825193
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081249
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358393
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659296
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987098
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34555
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739045
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172881
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653578
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18908
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78913
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17822
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58859
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03211
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55327
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29872
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82786
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47265
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58125
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23727
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165545
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370993
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591594
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829118
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085478
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362965
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66429
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992555
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351497
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745589
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180116
°(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661651
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19802
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7763
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15548
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56411
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03186
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60352
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41809
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84958
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.47943
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.45485
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.4331
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.41414
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.39796
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.38455
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.3739
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.366
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.36086
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.35845
(330.81, 7.53, 366.38) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.35878
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168729
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374406
(330.81, 7.53, 366.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595277
