¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë (336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.841624
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60225
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70523
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81186
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92218
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03642
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15469
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27709
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40382
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48539
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56888
‡(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65546
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657048
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900423
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160919
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442961
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75479
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081212
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333044
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602385
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914618
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262052
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87009
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11434
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37157
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64277
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91696
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10349
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17627
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25291
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34466
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43969
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53807
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63991
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74534
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85451
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96749
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08444
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20554
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33087
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4299
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51274
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5986
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651974
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894684
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154667
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436213
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745404
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069583
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320621
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593001
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914043
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261452
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86257
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10649
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36332
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63409
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86424
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06921
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14155
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21657
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29435
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37893
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47626
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57704
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68133
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78933
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9011
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01685
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13664
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26064
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37691
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45905
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54424
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646821
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888882
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1484
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429402
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73599
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058306
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30859
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59275
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913801
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261156
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85597
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09957
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35607
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6041
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81321
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03187
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10859
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18315
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26049
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34066
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42378
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51647
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61974
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7266
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83723
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95175
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07034
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19306
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32013
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40779
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49233
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641606
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883024
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142104
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422575
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72719
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047351
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296908
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592781
„(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913809
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261168
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85032
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09358
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3498
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55658
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7639
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98058
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07745
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15157
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22848
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30816
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39075
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47637
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56505
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66625
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77581
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88921
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00656
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12808
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25391
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35887
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44287
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636333
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877195
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135781
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415715
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719711
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03672
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295486
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592995
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914046
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261415
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84553
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0886
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3139
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51067
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71622
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93102
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04811
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12181
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19824
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27753
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35967
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4448
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53301
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62436
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71896
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82908
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94532
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06567
†(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19029
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31235
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39575
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631006
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871327
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129423
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408839
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71222
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026409
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295948
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593533
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914576
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262009
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84167
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08413
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27115
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4663
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67013
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88318
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02049
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09383
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16987
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24872
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33042
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41514
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50287
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59377
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68791
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78536
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88652
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00576
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12922
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25701
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35095
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625575
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865418
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123085
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40192
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704718
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020082
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296629
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594234
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915359
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262891
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8387
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04426
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22984
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42349
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62564
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83695
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99464
†(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06758
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14326
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22174
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30305
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38733
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47465
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56511
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65879
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75578
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85621
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96018
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0706
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19727
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30845
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62013
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859493
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116664
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395005
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697178
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014742
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297548
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595225
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916459
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264034
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82925
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00585
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19001
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38214
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58279
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79238
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9705
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04313
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11843
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19653
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27749
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3614
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44831
(337.01, 7.10, 311.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53837
