¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(350.73, 8.74, 314.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.77428
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.490096
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.580342
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.675943
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.777369
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.885148
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.999871
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.12221
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.252924
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.392876
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.543053
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.704588
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878792
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523784
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74654
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988906
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253662
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543887
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863449
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216947
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610035
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049674
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544582
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101998
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680768
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32229
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05664
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83081
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56665
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.247049
©(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.323568
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.404301
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.489588
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.579806
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.675377
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.776769
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.88451
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.999193
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.121488
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.252152
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.392051
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.542169
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.703639
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.877767
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522561
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745203
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987499
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252104
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542191
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861561
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214866
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60773
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047102
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541658
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095033
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687538
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06551
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86334
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57893
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.246751
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.323255
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.403971
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.48924
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.579438
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.674987
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.776356
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.884071
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.998727
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.120991
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.251622
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.391483
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.54156
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.702984
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.877062
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.065306
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744308
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986534
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251022
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541014
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860271
²(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213437
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606138
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045307
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537518
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089099
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695555
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33913
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07598
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87609
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5933
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.246588
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.323083
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.40379
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.489049
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.579237
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.674774
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.77613
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.883832
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.998472
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.12072
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.251333
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.391174
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.541229
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.702627
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.876677
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06489
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743811
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985982
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250463
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54037
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859568
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212648
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60525
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044325
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532547
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084211
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704803
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34964
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08806
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89073
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6097
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.24656
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.323054
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.40376
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.489017
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.579203
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.674738
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.776092
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.883792
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.998429
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.120674
Â(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.251284
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.391121
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.541173
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.702567
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.876612
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06482
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743742
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985912
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25034
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540263
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859438
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212512
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605091
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04418
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528541
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08031
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715269
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36156
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10173
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89001
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62825
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.246668
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.323168
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.40388
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.489144
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.579336
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.674879
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.776242
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.88395
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.998598
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.120853
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.251476
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.391327
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.541393
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.702804
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.876867
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.065096
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744073
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986256
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250758
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540678
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859897
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213019
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605673
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044806
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525473
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077513
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726989
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37488
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11705
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88759
£(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64887
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.246912
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.323424
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.40415
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.489428
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.579637
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.675198
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.776579
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.884308
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.998979
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.12126
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.251909
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.39179
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.541889
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.703338
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.877443
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.065718
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744802
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98706
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251611
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541658
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860993
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214229
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606983
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044094
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523316
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075665
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739956
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38967
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11745
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88696
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67164
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.24729
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.323823
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.40457
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.489871
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.580106
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.675693
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.777104
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.884865
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.999571
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.121891
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.252582
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.39251
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.542662
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.704168
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878338
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.066686
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745951
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988299
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252982
¸(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543115
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862613
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216043
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609032
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042997
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522051
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074837
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742496
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40586
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1185
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8882
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69653
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.247805
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.324364
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.40514
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.490473
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.58074
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.676365
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.777816
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.885622
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.000375
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.122747
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.253497
