¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(323.94, 7.70, 372.33) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.32591
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.89355
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.10089
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.94804
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.23237
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.24646
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.26063
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165053
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369343
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588675
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824699
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079367
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354916
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653367
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973892
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323755
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611742
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851131
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105606
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395083
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758023
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15167
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59202
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2217
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08821
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21223
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63634
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3159
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37605
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96225
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.16003
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.04702
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.12037
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.91317
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.60263
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.5614
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.10046
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.17694
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161755
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365818
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584883
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820616
“(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07494
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350132
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648772
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971173
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32073
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589587
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827651
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100261
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439033
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805546
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20323
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6857
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32713
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0524
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17938
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.611
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28515
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33796
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91383
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.88488
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.82445
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.76747
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.71387
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.59424
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.55304
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.34254
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.41818
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158504
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362331
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581138
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816588
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070581
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345391
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643628
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968335
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317819
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56812
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824863
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141836
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483893
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854077
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2559
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78142
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43497
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1748
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14684
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57244
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25486
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30044
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.67832
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.87954
¢(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.81914
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.76218
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.70861
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.58893
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.54775
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.59089
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.66828
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155271
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358882
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577425
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812615
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0663
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340733
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63857
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962821
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315004
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567091
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864296
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184261
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529699
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903656
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30975
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87924
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54528
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28229
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11465
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54711
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22503
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26351
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.45447
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.36675
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.12646
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.11224
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.36377
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.28831
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.04547
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.03689
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.92762
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152123
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355482
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57378
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808666
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062045
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336126
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633558
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957347
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309878
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604523
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904502
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227567
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576418
¦(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954249
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37644
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97918
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65811
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22246
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08279
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52743
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19565
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22716
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77314
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.63811
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.85516
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.83427
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.81653
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.77943
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.79042
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.78204
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.78103
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149002
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35214
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570187
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804769
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057851
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331609
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628639
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952004
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300694
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642725
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945518
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271719
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624122
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00595
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46742
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08131
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68575
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16415
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05124
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50795
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16674
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1914
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72776
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.56378
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.63944
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.62683
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.24204
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.62239
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.57025
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.53631
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.53482
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145909
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348831
‘(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566633
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80097
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053716
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327127
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623773
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946681
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291745
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640859
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987327
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316782
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672794
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05868
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56027
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18565
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63339
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10732
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02927
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48864
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13829
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15621
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68315
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.02505
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.00817
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.99431
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.98822
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.7895
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.74417
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142854
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345592
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563131
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797179
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049665
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322729
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618974
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941458
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282972
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63134
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01164
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36276
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722476
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11254
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65508
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14953
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58233
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0519
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01342
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46677
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1103
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12161
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63929
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.91259
›(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.78257
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.64652
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.02839
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.02058
(324.25, 7.56, 372.16) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 20.01578
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139863
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342356
(324.25, 7.56, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559689
