¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í (381.76, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.096532
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84246
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67665
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3173
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83496
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37984
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86311
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813806
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.956218
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.108062
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.272262
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46001
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662516
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881521
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119105
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377674
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678466
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015095
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388626
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820825
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309833
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865526
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502346
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24215
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20105
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36008
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78896
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20105
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7881
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91707
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41587
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2064
¸(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12514
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6449
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17746
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73834
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.803049
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.944757
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095865
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257299
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442167
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643281
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860679
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096464
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356534
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659712
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994343
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36553
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791744
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276942
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827986
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45916
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20793
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16007
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31009
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72668
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14148
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72798
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66648
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76046
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63885
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46427
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9852
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53352
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.79247
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.933498
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083828
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244426
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424541
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624238
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840084
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074105
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339655
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641108
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973752
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342644
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762902
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244359
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790827
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416439
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17382
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11923
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26034
¹(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67277
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12879
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66896
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62198
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17789
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09138
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80254
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33895
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.78201
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.922338
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.071971
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.231766
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.407072
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605407
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819704
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051996
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322906
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622638
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953338
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319973
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734313
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212025
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754028
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374093
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13692
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07855
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2108
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62105
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12657
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60285
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57825
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27184
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56524
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18183
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84306
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.77168
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.911368
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.060253
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219256
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.389804
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586778
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799558
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03476
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306262
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604359
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933143
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297492
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705975
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179979
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717563
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332161
¹(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09111
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.038
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16153
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56945
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12487
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62226
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53532
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07201
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90374
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69288
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.761504
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.900544
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.048728
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206939
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376206
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568369
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779649
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019697
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289757
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586217
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913059
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275236
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678606
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148222
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681391
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29128
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04558
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98708
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11252
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51791
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1237
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72087
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52569
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87762
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00449
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94892
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.751404
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889845
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.037359
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194787
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363228
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550138
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759953
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004766
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273376
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568211
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893226
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253146
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653982
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116777
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645621
·(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258279
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00555
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93289
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05916
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46649
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12305
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82068
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66224
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29347
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0449
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.739616
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.878181
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.025869
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182827
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350405
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532137
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745428
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989952
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257169
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550358
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873482
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231263
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629558
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085567
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61014
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22546
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967178
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87908
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99365
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41515
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12292
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92168
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80178
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92108
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08613
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.72802
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865848
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.012722
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169519
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337275
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516529
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731945
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975243
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24108
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532682
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853977
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20961
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605388
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054659
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575037
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192858
º(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929074
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8257
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92872
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34781
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1233
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02388
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99392
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19627
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12823
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.716593
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.853691
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.999733
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155659
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322439
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501226
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717678
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960647
