¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(375.17, 14.41, 299.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267622
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918539
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194605
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494818
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822373
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181114
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575699
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017759
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520042
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08316
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71877
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41257
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13814
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96425
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411141
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647242
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902469
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178604
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477341
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803278
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160165
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552615
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988759
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48758
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04662
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6774
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38195
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10344
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92457
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395507
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630361
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884171
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159316
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458542
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784189
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139223
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529555
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960589
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455214
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01025
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63617
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34741
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06886
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88513
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379867
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613463
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865907
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139494
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436933
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761453
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116858
º(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506564
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935115
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422893
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973925
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59505
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30052
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03457
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84592
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77678
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364269
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596638
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847712
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119728
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415384
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737908
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091037
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479223
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907925
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390664
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937714
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55411
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25383
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00044
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80696
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7319
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348701
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579875
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829536
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100028
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39395
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714468
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065296
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450873
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87656
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358562
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901638
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51335
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20735
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96654
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76825
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68729
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333191
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563125
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811441
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080345
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372542
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691092
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039672
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422642
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845305
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326529
·(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865686
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47268
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16106
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93281
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7298
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64304
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317733
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546407
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793371
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060779
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351236
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667828
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014153
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394535
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815845
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294619
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82988
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43224
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11499
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8953
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6916
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59907
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302267
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529777
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77539
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041275
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330024
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644638
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988714
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36657
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787283
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262774
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794209
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39194
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06915
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84267
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65368
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55544
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286882
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513203
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757445
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021833
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308852
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621549
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963445
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338733
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758868
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231071
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758637
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35183
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02354
·(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79036
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61603
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51214
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62117
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271539
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496664
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739574
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002443
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287782
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598545
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938254
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311032
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730485
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199495
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723255
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31189
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97816
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73832
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57859
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46918
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60692
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256249
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480174
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721786
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98314
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266821
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57568
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913212
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283457
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702225
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168013
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688006
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27216
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93299
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68657
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54148
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42652
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59228
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241027
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463746
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70406
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963937
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245921
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552902
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888248
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257238
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674079
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136673
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6529
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2326
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88807
¸(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63514
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4943
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38421
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57715
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225847
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447415
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686364
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944806
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225116
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530205
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863419
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23192
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646034
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105465
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61796
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19323
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84342
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58401
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43526
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3422
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56164
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210705
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431115
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668777
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925738
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204397
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507641
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838729
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20663
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618101
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074375
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583218
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15408
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79901
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53321
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37661
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30057
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54571
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90741
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195654
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414878
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651247
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906769
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183798
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485158
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814152
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181503
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590246
(376.05, 14.35, 300.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043452
