¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89517
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89574
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84406
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5797
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86418
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30301
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92384
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.87106
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012936
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3854
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795612
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249418
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77401
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36389
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03126
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82987
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.755
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53851
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81699
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22668
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83526
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.77266
±(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991618
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361968
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769677
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220655
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738173
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32342
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98527
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75617
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66603
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49671
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76592
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15012
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74647
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.69139
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970076
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338259
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743505
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191604
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702025
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28263
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93893
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68657
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57714
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62603
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69904
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07336
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65748
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.83534
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948248
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314329
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717093
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162247
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665546
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24151
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89226
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63316
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48843
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52168
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.632
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99644
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56833
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00547
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926297
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290177
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690395
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132697
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628748
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20013
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84528
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57939
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4221
²(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41768
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56479
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91936
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4791
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.20181
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904131
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265824
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663546
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102938
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59178
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15844
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.798
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52536
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35971
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32649
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50112
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84213
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38971
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18941
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88313
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24124
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636447
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072876
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557277
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11655
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75049
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47103
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29705
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25347
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45043
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76526
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30026
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08477
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86512
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218872
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609158
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042658
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523621
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07436
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70268
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41645
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23418
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1802
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30332
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70705
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21071
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98013
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846885
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198861
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585302
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012213
¸(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489745
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0319
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65467
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36167
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17107
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10673
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.223
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64857
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13973
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87554
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828449
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178668
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563023
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986725
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456026
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989283
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60642
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30659
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10776
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03315
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14232
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58979
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07199
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.788
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809815
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158237
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540559
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961871
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428387
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948503
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55799
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25142
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04423
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95936
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06133
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53081
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00409
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70893
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790992
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137651
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517874
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936802
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400496
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916578
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51335
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19601
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98064
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88553
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98003
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47163
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93587
±(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6296
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77198
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11681
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494986
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911448
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372421
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885228
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47318
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14691
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91684
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8144
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89845
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39133
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86751
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55005
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75374
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095772
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47184
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885948
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34408
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853598
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4328
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10106
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86267
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7301
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81667
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29464
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7668
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47033
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736652
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074606
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448537
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860235
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315523
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82173
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39216
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05486
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80976
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56052
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66438
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98949
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65568
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36721
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719424
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053234
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425094
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834259
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286778
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789623
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3517
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00845
µ(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75664
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45534
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30822
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74456
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5455
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26298
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702098
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031712
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401394
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808224
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257812
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757341
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31543
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96182
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70332
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35208
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96871
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32781
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44281
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15894
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684561
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011535
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377581
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781904
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228621
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72481
(380.68, 14.67, 268.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27897
