¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(432.15, 14.96, 248.02) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 13.1051
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365826
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60138
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856096
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132362
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927365
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272585
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643444
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050593
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499454
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996733
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53818
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13283
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80046
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57111
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45426
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4732
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59801
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92989
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.94028
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.89989
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.86232
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.82758
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.419
À(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.41794
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.87572
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.94792
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.02794
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.83306
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367989
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603714
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858625
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135109
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435984
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274519
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645615
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052935
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502034
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999595
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53901
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13373
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80851
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58261
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46746
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4849
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.46697
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.43523
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.40593
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.37902
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.35449
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.33233
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.31251
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.04547
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.07877
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.15157
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.13715
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370101
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605997
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861097
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137792
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438909
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767766
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647656
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055223
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504554
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00242
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53983
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13464
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81858
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59407
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48062
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49524
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.5195
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.52268
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.52819
²(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.53601
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.54617
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.55866
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.5735
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.42652
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.28898
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.27081
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372163
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608223
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86351
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140411
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441765
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770891
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649728
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057481
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507053
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00516
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54059
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14351
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82861
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6055
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49374
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50564
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63412
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.87202
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.87837
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.8871
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.89821
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.91171
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.92762
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.08722
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.50657
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.48822
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374173
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610396
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865862
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142965
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444551
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773939
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125329
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059652
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50948
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00786
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54277
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15233
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8386
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61685
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50679
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51607
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64629
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.23986
«(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.24714
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.25684
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.269
(431.33, 14.91, 247.83) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.28359
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.33163
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.33202
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.73183
(431.33, 14.91, 247.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.71327
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376135
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612514
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868151
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145455
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447266
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776721
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127296
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061805
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511853
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0088
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55062
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16114
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84856
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62817
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5198
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52392
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65849
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.63969
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.64799
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.65877
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.67207
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.68787
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.70621
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.72708
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378042
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614575
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870374
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147879
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449911
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778471
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129213
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514413
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514155
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01183
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55841
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1699
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85845
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63944
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52751
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52534
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67072
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04005
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.05868
¤(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.07065
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.08518
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.10229
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.122
(431.33, 14.91, 247.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.14431
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379899
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61658
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87254
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150238
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452482
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780173
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131081
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516468
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516401
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01554
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56618
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17862
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86828
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65065
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52873
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52675
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68298
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02455
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.42521
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.39404
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.36736
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.38224
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.39975
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.41989
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381702
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618529
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874649
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152529
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454981
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781828
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132895
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519247
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942178
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01795
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57393
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18731
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87808
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66184
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52995
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52813
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68789
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00918
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.75537
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.76613
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.77956
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.79567
š(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.81446
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.83597
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383454
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620422
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876697
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154755
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457409
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783437
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.134658
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521707
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.944596
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02035
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57695
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19593
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88786
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66288
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53112
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52948
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68947
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99384
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.18788
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.19984
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.21454
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.23198
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.25219
(431.33, 14.91, 247.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.27517
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385155
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622256
(431.33, 14.91, 247.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878681
