¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865754
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157158
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330386
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537755
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825508
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140902
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61079
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004693
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246918
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505588
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782367
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108994
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.891711
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.868423
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.846712
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.826558
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.807948
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.790867
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.775301
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.761239
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.748672
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.737588
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.72798
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.719839
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.713161
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.707942
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.704174
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.701859
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.700989
·(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.653369
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849444
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003827
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167551
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341454
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563616
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853811
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171986
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636957
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997139
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238921
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497046
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780338
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134546
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.927336
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.90396
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.882167
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.861938
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.843259
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.826113
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.810489
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.796374
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.783759
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.772633
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.762987
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.754814
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.74811
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.742867
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.739082
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.736755
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.735881
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.688087
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858926
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013879
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178196
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352736
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589633
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882279
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203315
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662477
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990037
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231348
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488981
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80441
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160678
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.964695
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.94123
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.919351
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.899043
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.88029
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.863077
À(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.847391
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.833237
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.820569
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.809398
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.799713
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.791509
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.784774
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.77951
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.775709
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.77337
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.77249
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.724512
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868623
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024161
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189096
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364304
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615795
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910924
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234768
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687404
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983373
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224277
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49873
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828973
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201084
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.00385
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.980293
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.958325
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.937935
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.919105
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.90182
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.88607
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.871841
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.859122
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.847903
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.838178
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.829936
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.823174
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.817884
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.814067
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.811714
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.810826
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.762642
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878556
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034653
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200233
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376121
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642054
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939733
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266448
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711685
Ç(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977156
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217649
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521939
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854077
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248486
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.04483
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.02117
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.999106
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.97863
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.959719
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.942363
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.926543
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.912252
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.899478
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.88821
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.878441
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.870163
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.863369
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.858056
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.854218
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.851854
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.850961
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.802575
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888672
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045368
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211594
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394007
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668464
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968675
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298317
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735331
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971399
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236921
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54561
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879698
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29649
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.08766
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.06389
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.04173
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.02116
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.00217
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.984734
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.968844
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.95449
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.941657
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.930338
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.920524
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.912208
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.905381
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.900042
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.896185
º(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.893806
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.892905
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.844312
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899007
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056321
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223209
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418271
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695033
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997784
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330349
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741033
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971663
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259272
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569759
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905881
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345047
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.13237
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1085
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.08624
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.06557
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.04649
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.02897
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.01301
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.998588
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.985694
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.974321
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.96446
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.956103
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.949244
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.943879
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.940001
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.937607
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.936698
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.887887
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909583
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067522
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235059
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442697
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721693
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027027
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362581
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736461
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992863
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282131
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594408
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932589
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394215
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.17901
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.15502
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.13266
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11189
Á(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09272
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.07512
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.05908
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.04458
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.03163
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.0202
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.01029
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.00189
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.994996
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.989601
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.985703
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.983294
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.982379
(338.32, 7.15, 315.48) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.933337
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92037
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078935
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247165
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467222
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748462
(338.32, 7.15, 315.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056432
