¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(399.34, 12.28, 329.78) (423.04, 11.69, 306.92) (15.00, 8.42, 9.26) Truck 20.79889
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650144
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792306
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94169
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098886
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264472
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43914
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623549
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818546
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025017
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862154
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.63454
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.699601
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.767202
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.837545
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.910717
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.98693
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.066241
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148947
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235188
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325159
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419085
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517281
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619911
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735074
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850789
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954263
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062819
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176305
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295113
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419552
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550021
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686886
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830657
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981807
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140882
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308522
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485334
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672081
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869607
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078814
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.640076
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.705306
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.773119
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.84364
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917032
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.993425
º(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.072991
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155926
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.242431
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333427
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.437471
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546516
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660868
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780537
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880135
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984148
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093782
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208518
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328639
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45446
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58641
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724876
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870354
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023292
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184346
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354056
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533142
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722355
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922503
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.645989
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.711399
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.779441
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.850145
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.923761
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.000413
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083409
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175647
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.272117
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373101
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478844
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589654
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705951
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809773
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910428
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015602
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125759
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241788
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363266
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490533
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624023
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764112
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91137
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066231
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229317
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401192
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582636
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774346
¶(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977265
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.652262
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.717883
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.786086
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.86165
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943925
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.029811
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.119479
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213197
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311225
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41384
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521321
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634016
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742357
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839887
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941708
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048058
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159207
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276114
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398993
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527776
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662865
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804717
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953771
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110645
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275797
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449965
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633867
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82824
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.664139
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.737858
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.814613
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.894695
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.978226
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.065436
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156502
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.25175
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351347
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45569
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564964
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677776
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772317
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870985
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97394
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081525
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19401
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311648
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435914
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566276
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702993
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846659
·(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9976
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156507
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323885
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500411
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686834
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884014
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.694472
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.769291
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847237
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.928522
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.013375
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.101959
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194518
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291309
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392583
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498641
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.609817
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707576
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803176
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902972
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007186
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116044
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229881
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349007
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473989
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60597
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744473
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889922
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042902
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203903
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37358
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552584
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741688
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.725541
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801497
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880673
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.963213
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049388
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139424
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233488
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331877
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434869
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54275
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645472
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73825
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835006
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935981
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041457
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151641
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266902
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387532
¶(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513849
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646949
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787252
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93464
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089666
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25291
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424973
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606533
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445198
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.757332
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.834477
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.914895
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.998783
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.08637
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.17786
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273497
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373539
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478316
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585929
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675987
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769852
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867749
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969985
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076738
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188334
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305047
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427196
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555225
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68946
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831393
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98082
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137997
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303527
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478045
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662281
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599722
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.789911
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868272
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.949971
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03522
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.124249
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217258
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.314509
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.416299
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522903
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616256
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707361
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802394
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901513
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004988
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113126
º(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226122
(400.78, 12.33, 330.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344358
