°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö (430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.48534
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09153
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37201
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91126
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83183
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16204
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87455
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.42348
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.39184
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.40669
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.39815
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.0995
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.07879
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.06068
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.08032
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920798
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269912
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658795
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087497
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562353
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09115
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68357
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35166
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11081
ñ (430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98084
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99429
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25602
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77064
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64104
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77357
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85108
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.28334
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.53621
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.28436
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.25822
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.23472
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.21385
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.19559
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.17994
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.24343
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894423
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239485
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625331
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050465
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521232
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04518
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63187
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29312
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04399
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90392
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89829
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14048
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63072
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45224
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35786
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82914
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.14884
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.8422
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.14899
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.12304
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.09973
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.07902
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.06091
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.04538
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.03606
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868013
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209002
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591763
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013432
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480035
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999202
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58019
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23461
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97728
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82711
ì (430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80896
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0254
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49162
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18715
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05502
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73219
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.02041
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.70617
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.01824
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.99249
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.96936
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.94881
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.93084
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.91543
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.90618
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841528
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178468
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558159
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976289
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438789
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953164
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52849
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17615
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91065
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75047
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71994
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91079
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35334
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8489
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77918
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69217
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.13592
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.86029
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.83223
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.80677
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.84345
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.82306
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.80671
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.79351
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.78074
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815006
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147814
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524479
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939087
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397551
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907129
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47682
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11772
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84409
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.674
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63118
© (430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79675
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12113
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54911
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45131
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.88375
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.85052
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.81991
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.79192
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.91221
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.66275
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.67439
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.65671
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.64773
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.65132
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788439
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11825
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49079
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901863
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356281
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861086
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42513
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0594
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77768
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.51814
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54279
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68326
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07871
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25824
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.80089
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.564
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.53139
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.50137
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.17109
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.15029
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.42659
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.55736
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.5398
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.52974
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.53318
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.67024
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.66255
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761885
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089257
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457023
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86463
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314965
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815066
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37353
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00111
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.24387
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.41052
∂ (430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45474
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58655
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 14.81979
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97598
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.68626
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.45099
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.15458
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.17648
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.04937
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.14801
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.21998
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.44439
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.42695
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.41582
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.41913
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.65987
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.69248
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735223
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060221
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423237
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82736
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27366
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769054
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32197
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94298
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.14268
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.306
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.47593
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49359
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 14.72154
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 14.7819
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 14.74826
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 14.66406
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 14.63519
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 14.66132
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.15501
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.2156
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.37502
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.33537
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.31805
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.30587
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.30905
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.52227
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.55752
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708591
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031191
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389401
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790081
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232375
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723071
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27048
¶ (430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8849
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.0929
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.24549
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.40407
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.51882
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.50978
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80433
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.46892
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 14.83868
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 14.84692
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.33742
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.33869
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.44848
(430.79, 13.39, 338.69) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 11.49944
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.2302
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.213
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.19977
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 16.20283
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.92824
(430.79, 13.39, 338.69) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 17.96534
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681956
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002107
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355591
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7528
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191095
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677143
(430.79, 13.39, 338.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21905
