¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(347.58, 7.13, 359.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246303
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.190027
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.228296
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.512092
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.524688
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.53795
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.551821
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.566304
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.581516
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.597344
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.613847
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.631089
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.648983
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.667623
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.687071
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.707214
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.728175
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.7499
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.772455
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.795875
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.820169
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.845343
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.871405
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.898454
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.926438
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.955459
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.985466
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.016561
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.048725
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.082063
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.116556
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.152281
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.189222
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.227487
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.511958
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.524584
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.537818
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.551692
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.566205
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.581389
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.597218
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.613724
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.630937
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.648863
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.667533
ÿ(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.686924
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.707097
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.72803
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.749787
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.772343
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.795735
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.82003
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.845206
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.8713
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.898289
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.926276
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.955298
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.985307
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.016403
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.0486
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.081908
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.116403
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.1521
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.189072
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.227339
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.51228
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.52491
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.538148
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.551997
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.566543
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.581703
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.597536
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.614045
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.631263
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.649223
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.667869
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.687264
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.707443
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.72838
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.750142
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.772703
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.796131
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.820401
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.845582
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.871651
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.898676
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.926669
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.955698
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.985712
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.016815
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.049018
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.082333
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.116835
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.152537
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.189518
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.227792
ÿ(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.513
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.525636
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.538882
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.552765
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.567261
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.582457
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.598327
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.614844
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.63204
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.650007
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.66866
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.688093
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.70825
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.729225
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.750995
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.773566
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.797002
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.821282
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.846472
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.87258
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.899647
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.927649
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.956658
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.986714
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.017827
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.05001
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.083367
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.11788
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.153627
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.190589
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.228876
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.514118
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.526765
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.540019
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.553912
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.568475
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.583653
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.599531
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.616059
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.633325
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.651273
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.669968
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.689412
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.70961
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.730567
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.75235
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.774961
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.798381
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.822733
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.847937
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.874059
‡(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.901109
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.929125
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.958179
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.988249
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.019379
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.051608
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.084981
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.119544
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.155307
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.193845
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.23383
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.515665
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.528323
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.541618
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.555554
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.570071
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.58529
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.601977
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.619783
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.638354
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.657599
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.677674
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.698495
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.720096
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.742511
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.765779
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.789932
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.814919
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.840867
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.867696
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.895533
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.924356
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.954205
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.985094
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.017059
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.050177
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.084458
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.119917
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.156658
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.194664
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.234047
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.274795
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.536196
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.550314
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.565092
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.580504
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.596611
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.613384
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.630886
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.649118
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.66803
…(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.687769
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.708221
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.72945
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.751524
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.774414
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.798128
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.822764
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.848298
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.874736
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.902116
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.93048
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.959892
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.990307
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.021826
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.054426
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.088184
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.123141
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.159311
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.196769
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.235534
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.275675
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.317221
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.563835
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.57831
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.59342
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.609225
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.625693
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.642865
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.660737
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.679374
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.698748
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.718864
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.739756
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.761458
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.783976
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.807347
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.831572
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.856693
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.882746
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.909738
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.937672
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.96663
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.996608
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.027657
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.059808
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.093081
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.127513
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.163183
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.200072
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.238285
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.277839
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.318753
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.36116
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.592328
(347.87, 7.15, 359.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.607164
