¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(361.43, 10.03, 323.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16547
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63323
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10483
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13424
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72959
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22735
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744732
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900722
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066357
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242489
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430138
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630486
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844725
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074395
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321128
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586844
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873828
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184674
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522341
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890482
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293304
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73586
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2243
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76607
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3702
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04809
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81397
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68603
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21854
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70852
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23582
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80478
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25085
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70181
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2595
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86212
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35158
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733921
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889242
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054155
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229541
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416364
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615742
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828985
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057503
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30302
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567341
·(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85278
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161819
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497522
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863386
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263661
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703265
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1883
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72605
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32552
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99789
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75708
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62106
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36168
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86187
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40056
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96905
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4019
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86144
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38915
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98417
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48038
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723272
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877983
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042228
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216824
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402833
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601328
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813553
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040974
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285247
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548245
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832091
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139454
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473202
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836882
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234646
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671392
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15309
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68696
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28186
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9488
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70156
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55768
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5094
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0203
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57085
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11701
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55808
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02659
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52505
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11058
µ(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6139
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712869
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866914
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030473
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204395
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389584
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587162
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798441
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024772
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267849
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529489
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811882
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11756
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44944
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810958
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206242
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6402
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11864
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64872
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2392
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90088
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64736
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4959
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46881
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18394
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74693
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26994
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71962
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19748
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7062
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24163
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79451
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702637
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856103
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019001
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192179
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376584
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573315
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783623
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008909
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250828
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511162
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792077
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096128
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426147
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785583
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178485
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609674
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08497
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61136
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19755
½(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85411
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59446
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43562
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39945
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35303
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92901
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42801
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88669
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37435
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88263
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43486
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00052
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692616
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845492
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007753
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180214
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363847
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559723
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769094
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993369
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234122
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493178
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772706
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075148
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403353
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760756
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151325
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579858
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05204
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57488
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15684
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80846
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54287
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37684
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33191
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43629
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11739
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59148
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05952
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53593
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03463
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60564
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21415
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682794
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835112
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996727
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168489
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351377
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546454
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754902
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978156
¹(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21777
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475606
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753751
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054593
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381119
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736513
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124798
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55072
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01993
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53927
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11711
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76391
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49257
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31955
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26609
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35991
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31079
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75756
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20733
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68464
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19192
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78245
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43377
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673183
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824923
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985943
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157039
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339175
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533431
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741005
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96327
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201809
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458418
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735188
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034547
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359321
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712776
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098876
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522266
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988544
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50451
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07839
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72045
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4435
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26371
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20199
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28556
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45747
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89544
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35282
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83839
º(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35473
