¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(334.74, 7.13, 313.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.247053
‚(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549592
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79307
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05644
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301359
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497556
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712051
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94045
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184104
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444427
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723224
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013419
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564506
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1879
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71424
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88724
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05081
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17237
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2984
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42898
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56441
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70483
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85051
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00166
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15856
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2872
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4035
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52395
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64864
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77778
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96569
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32681
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552771
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796488
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060165
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297907
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493934
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706419
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934472
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177708
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437604
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715929
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014639
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477211
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08867
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75034
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92458
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06843
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19044
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31689
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44796
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58385
‚(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72478
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87095
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02267
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18013
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33274
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44994
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57127
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69694
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8346
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09189
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329729
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555913
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799907
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063852
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294783
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490635
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701155
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928869
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171729
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431238
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709107
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007313
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462097
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991341
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67481
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9634
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08752
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33691
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46849
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60489
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74639
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8931
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04541
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20349
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36766
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49855
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62087
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74753
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96023
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22262
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332646
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559032
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803283
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067507
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292019
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487699
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696261
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923678
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166203
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4253
…(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70276
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00053
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465343
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984727
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56609
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98939
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10809
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23104
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35849
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49058
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62756
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76961
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91696
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06989
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22864
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39351
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54937
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67269
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83501
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09033
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35808
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335537
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562164
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806646
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07112
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289579
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485117
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692605
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91885
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161018
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419816
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696904
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994203
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468779
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988523
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57033
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01879
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13599
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25747
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38333
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51428
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65184
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79455
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94255
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09618
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25562
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42125
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59329
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72684
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96453
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2251
†(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49841
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33838
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565248
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809968
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07476
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287491
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482918
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690253
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914431
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156303
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414783
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691483
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988421
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472348
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992529
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57484
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03301
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17877
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30122
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42819
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55971
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69611
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83752
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98423
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13642
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29441
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45847
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62886
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84167
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09866
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36472
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64387
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341236
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568317
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81328
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078342
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285724
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481045
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688278
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910343
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152002
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410145
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686561
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985247
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475013
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99673
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57956
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02255
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22325
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34682
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47483
Ë(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60756
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7451
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8878
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03583
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1894
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34882
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51435
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68631
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91904
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1872
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46875
(334.77, 7.14, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76468
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.93621
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087499
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.249163
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42405
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611788
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812543
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02913
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263451
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517735
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278507
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595957
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943567
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325831
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748111
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217813
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773177
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41113
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13993
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09481
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19742
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90989
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86193
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48076
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.937046
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.08839
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250448
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.426221
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613521
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814408
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031143
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265632
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520103
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283493
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601355
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949503
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332399
