¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58993
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172349
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458291
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769182
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108411
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395712
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696623
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021298
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372658
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663986
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956177
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2682
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60201
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55601
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41885
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25723
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82672
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73491
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10425
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437673
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664214
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908373
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172181
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458138
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769009
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108241
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380281
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680016
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003389
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353237
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649117
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940351
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25132
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58403
„(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44079
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23773
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25651
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82585
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73383
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10289
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437542
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6641
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90822
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172017
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45799
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768843
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108027
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365177
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663758
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985859
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334249
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634974
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925317
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23527
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58011
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32674
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05932
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25571
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82489
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73266
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10143
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437407
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663934
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908071
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171896
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457784
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768646
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10783
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354752
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647846
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968721
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315664
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621504
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91098
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22001
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58488
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21382
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88363
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25485
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82388
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73141
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09985
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437284
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663796
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907906
ˆ(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171715
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457602
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768435
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107591
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356367
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632334
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951946
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29756
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608726
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897404
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20553
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59029
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19068
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71066
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25395
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82278
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73003
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09816
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437118
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663644
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907745
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171536
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457421
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768232
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107364
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358423
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617152
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935595
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279862
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596677
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884575
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1934
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59634
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19608
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54037
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25298
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82162
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72863
(402.06, 7.22, 366.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09637
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371527
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592128
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825481
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071968
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343722
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636224
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952676
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297774
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628862
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001714
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429976
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888755
‡(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27977
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70461
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15531
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60165
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06753
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57433
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95789
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04183
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12892
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21932
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31314
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4104
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51125
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61578
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70886
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79622
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88695
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98114
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07883
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372144
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592793
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824584
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069545
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341143
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635615
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952554
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297624
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63593
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015938
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445629
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914513
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30767
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73487
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18576
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63833
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10728
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61763
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88934
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97237
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05858
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14808
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24092
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3372
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43703
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54051
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64775
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75309
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84331
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93695
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03413
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372793
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593494
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823775
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067172
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338569
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632844
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952431
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297531
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64327
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030334
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461505
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937437
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33626
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76357
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21701
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67606
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14822
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66215
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82343
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90566
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.991
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0796
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17155
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26687
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36575
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46822
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5744
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68442
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79839
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89543
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99207
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37343
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59418
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823027
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064811
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33604
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630077
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949889
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297468
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651269
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044887
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47751
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955169
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36548
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79302
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24905
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71484
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19026
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70791
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76018
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84156
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92611
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01384
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1049
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19936
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2973
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39882
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50404
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61304
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72596
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84289
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95268
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374082
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59485
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822284
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063725
(401.82, 7.20, 366.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333519
