¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(335.21, 7.15, 312.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.060385
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72533
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316808
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542877
„(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739826
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950094
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175002
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416112
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675137
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012444
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413561
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858374
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491632
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43025
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63048
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76941
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91373
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06361
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21938
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38131
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54975
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.725
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81773
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89305
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97117
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05217
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13602
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22291
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31291
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40614
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50263
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60256
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.706
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318214
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544086
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741129
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951489
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176492
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417696
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67688
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997221
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396738
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839655
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457865
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38939
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60233
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74049
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88396
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03293
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18777
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34873
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51613
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69032
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80275
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8779
…(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9558
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03653
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12022
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20688
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29664
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38958
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48582
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58546
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68863
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319531
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545467
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742611
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953057
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178167
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419483
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675656
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981979
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379875
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820938
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423466
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32438
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58298
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71294
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85559
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00373
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15769
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31772
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48415
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65732
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7895
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86444
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94215
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02271
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10613
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19262
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28214
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37488
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47089
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5703
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6732
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320738
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546998
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744235
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954776
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18003
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421474
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669662
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969921
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363048
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802217
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388357
…(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24923
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56672
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69504
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82863
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97599
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1291
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28827
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45377
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62595
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77789
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85269
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93025
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0106
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09389
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18014
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2695
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36203
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45783
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55688
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65741
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321877
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548659
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745977
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956648
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182039
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423648
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663929
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960333
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346227
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783504
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352631
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17521
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55173
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67964
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81229
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94997
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10197
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26031
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42494
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5962
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76798
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84263
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92002
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00025
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08337
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1695
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25868
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35104
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44598
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54284
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64312
†(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322947
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550451
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747922
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958735
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184235
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425225
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65852
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95078
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329428
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764877
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316269
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10229
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53797
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66552
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79781
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93505
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07753
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23389
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39768
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56809
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74547
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83423
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91154
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99163
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07461
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16059
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24964
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34067
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43404
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53072
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63084
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323864
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552396
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749969
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960935
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186598
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420392
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653388
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941257
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314056
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74622
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279342
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03048
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52548
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65268
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78461
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92152
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0636
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21113
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37193
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54156
ƒ(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71804
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82752
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90475
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98472
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06762
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15348
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24076
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33079
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42399
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5205
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62041
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324732
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55447
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752218
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963307
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189152
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415862
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648554
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931781
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303623
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727633
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241829
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959742
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51421
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64113
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77275
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9093
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05103
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19823
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35106
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51653
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69229
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82252
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89963
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97951
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0622
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14598
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23276
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32268
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41575
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51216
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61196
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32551
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55672
(335.25, 7.16, 312.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75461
