¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨ (418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73861
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.650751
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.660426
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.671124
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59897
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877426
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296326
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877502
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05447
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 12.48073
¬ (418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55044
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07045
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08217
(418.58, 13.46, 327.11) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 15.77752
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18282
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.27822
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21642
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.817574
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.750035
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.68481
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.621812
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.560961
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.557167
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.55679
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.557391
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.558972
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.561532
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.565075
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.569605
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.575124
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.581634
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.596359
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.625523
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.655943
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.687647
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62214
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902197
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357763
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947162
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07696
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72503
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65798
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09295
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17681
(418.58, 13.46, 327.11) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 15.63391
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32832
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47226
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.41236
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.955164
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.8852
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.817636
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.752383
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.689359
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.628479
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.569669
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.550018
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.571998
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.595112
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.619381
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.644825
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.671464
• (418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.699322
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.728422
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.758789
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.790451
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.823431
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645456
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927192
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419205
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01692
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09902
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75474
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76407
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11329
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2539
(418.58, 13.46, 327.11) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 15.54014
(418.58, 13.46, 327.11) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 15.79398
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.67236
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.609
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.099638
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.02708
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.957019
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.889359
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.824012
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.760892
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.69992
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.680491
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.703518
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.727711
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.753091
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.779679
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.807497
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.836569
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.86692
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.898577
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.931566
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.965917
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668955
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952404
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480667
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08671
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12062
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78415
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90407
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13138
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43188
(418.58, 13.46, 327.11) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 15.68835
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60848
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.87872
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.80627
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.251478
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.176146
¶ (418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.103415
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.033181
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.96535
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.899836
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.836555
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.817262
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.841413
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.866762
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.893334
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.921151
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.950233
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.980607
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.0123
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.045338
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.07975
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.115567
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692701
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998956
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542052
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15654
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14173
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81152
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09605
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17857
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55019
(418.58, 13.46, 327.11) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 15.84114
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74848
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.094
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00405
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.332922
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.257328
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.184336
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.113849
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.045773
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.980021
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.960768
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 6.986125
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.012721
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.040574
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.069708
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.100148
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.131921
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.165053
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.199575
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.235516
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.272909
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716619
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053264
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60343
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26054
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16246
Ñ(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83463
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2885
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23855
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66905
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15114
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88842
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.3251
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.20232
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.270026
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.199204
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.130802
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.111484
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.138143
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.166073
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.195304
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.225857
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.257757
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.291034
(418.58, 13.46, 327.11) (421.39, 12.46, 307.19) (18.29, 9.96, 8.72) Truck 7.325716
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740734
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10747
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664677
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39863
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18267
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85721
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47449
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29848
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78844
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28524
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0282
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.56633
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.40095
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765065
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161533
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725821
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55477
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2024
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8793
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52786
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35831
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90837
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41127
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16775
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81822
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.59984
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789557
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215409
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819557
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71297
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22168
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00519
§(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58112
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41805
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02877
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52796
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.307
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.08205
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.78751
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814239
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269109
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917217
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87328
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24043
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14303
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63426
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47766
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14961
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64422
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44589
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.35557
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.97176
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839143
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322569
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01537
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15303
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25869
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28177
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68724
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53718
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27085
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75995
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58429
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.64087
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864181
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402962
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11407
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66131
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31913
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42133
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74006
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59648
(418.58, 13.46, 327.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28514
