¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.05088
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176675
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52684
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909703
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310826
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580112
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866951
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19382
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62165
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08873
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58854
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13096
(324.30, 7.37, 366.27) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.39704
(324.30, 7.37, 366.27) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.37425
(324.30, 7.37, 366.27) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.35338
(324.30, 7.37, 366.27) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.38327
¹(324.30, 7.37, 366.27) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.79867
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.03918
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.02192
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.00709
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.99467
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.98465
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.97703
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.9718
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.96896
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.9685
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.92936
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797535
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032928
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286276
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559782
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855831
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177241
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527436
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910369
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296382
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564775
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850633
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24145
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67355
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14545
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64703
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19524
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79958
(324.30, 7.37, 366.27) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.95804
(324.30, 7.37, 366.27) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.93625
(324.30, 7.37, 366.27) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.91647
(324.30, 7.37, 366.27) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.80137
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.0164
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.99917
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.98435
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.97195
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.96195
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.95434
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.94912
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.94628
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.94582
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.90674
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797948
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033361
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286758
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560267
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856349
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177821
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528078
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911085
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282511
½(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550081
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889107
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28997
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72641
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20207
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70667
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26078
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81158
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.72217
(324.30, 7.37, 366.27) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 13.12519
(324.30, 7.37, 366.27) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 13.10465
(324.30, 7.37, 366.27) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.8041
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.93942
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.92227
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.90753
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.89519
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.88524
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.87767
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.87247
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.86965
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.86919
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.8711
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798324
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033764
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287211
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560757
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856915
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178432
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528728
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911763
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269214
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561692
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934595
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33937
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78022
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25765
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76752
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32267
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.50235
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.51668
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.6394
(324.30, 7.37, 366.27) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.63863
(324.30, 7.37, 366.27) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.80687
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.21678
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.19253
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.17105
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.15232
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.13634
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.12309
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.11256
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.10473
ª(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.09962
(324.30, 7.37, 366.27) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.09722
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798733
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034194
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287673
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561267
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857425
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179035
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529387
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91248
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256696
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604426
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980886
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38967
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83501
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3143
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82957
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32121
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.23182
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.3193
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.43783
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.69011
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.67003
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.65218
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.63657
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.62316
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.61196
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.60295
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.59613
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799145
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034628
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288142
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56177
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857994
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179624
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53002
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913199
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296911
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64789
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02794
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4408
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89081
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37203
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87165
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.1818
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.01894
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.12961
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.28472
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.59894
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.57899
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.56125
±(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.54573
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.53241
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.52128
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.51232
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.50555
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79955
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035061
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28862
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562287
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858552
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180214
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530706
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913937
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302292
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692107
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07583
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49287
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94763
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43089
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87188
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.12836
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.10409
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.08171
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.28679
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.51105
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.49121
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.47359
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.45816
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.44492
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.43385
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.42496
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.41822
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.28115
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799974
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035508
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289086
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562805
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859132
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180834
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531345
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914649
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299328
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698283
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12456
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54587
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00525
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45706
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87288
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.23588
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.21138
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.1888
±(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.28888
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.42635
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.40663
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.38911
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.37377
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.36061
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34961
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34076
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.33407
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.29762
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800378
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035997
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289611
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563324
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859682
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181477
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532046
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915416
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296502
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69522
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13125
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59977
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06114
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45878
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87472
(324.30, 7.37, 366.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32385
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.32245
(324.30, 7.37, 366.27) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.29966
(324.30, 7.37, 366.27) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.71094
(324.30, 7.37, 366.27) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.69179
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.32515
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.30773
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.29248
(324.30, 7.37, 366.27) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.27939
