°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù (430.58, 12.48, 341.67) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.688507
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.180404
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.178463
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.177147
ù (430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.176455
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.176386
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.176941
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.17812
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.179923
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.182353
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.18541
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.189098
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.193419
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.198376
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.203972
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.210213
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.217103
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.224648
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.232852
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.241722
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.251266
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.426342
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.464536
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.266045
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.258372
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.25136
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.245004
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.239299
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.23424
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.229824
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.226048
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.222907
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.2204
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.218526
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.217284
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.216671
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.216687
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.217333
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.218609
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.220515
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.223055
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.226228
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.230037
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.234488
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.239579
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.245318
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.251709
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.258755
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.266461
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.274836
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.283883
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.293612
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.458748
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.507719
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.307058
ü (430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.299404
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.292417
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.28609
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.280421
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.275403
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.271035
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.267311
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.26423
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.261789
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.259987
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.258821
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.258291
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.258397
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.259139
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.260517
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.262532
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.265186
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.268481
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.272419
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.277004
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.282238
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.288126
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.294672
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.301881
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.309759
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.318311
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.327545
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.337467
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.491962
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.552362
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.349487
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.341854
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.334893
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.328599
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.322969
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.317997
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.313679
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.310012
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.306994
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.304623
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.302895
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.301811
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.30137
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.30157
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.302413
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.303899
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.306028
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.308804
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.312226
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.316299
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.321025
° (430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.326409
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.332452
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.339162
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.346542
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.354598
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.363337
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.372765
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.382889
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.526003
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.596975
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.393384
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.385775
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.378845
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.372587
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.366998
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.362074
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.357811
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.354206
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.351255
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.348957
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.34731
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.346312
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.345964
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.346264
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.347213
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.348813
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.351062
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.353965
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.357522
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.361737
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.366611
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.372151
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.378359
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.385239
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.392798
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.401042
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.409976
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.419607
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.429943
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.560891
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.633131
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.438809
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.431226
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.424328
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.41811
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.412567
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.407696
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.403491
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.399951
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.397071
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.394852
ò (430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.39329
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.392385
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.392134
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.39254
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.393602
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.39532
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.397697
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.400733
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.404432
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.408795
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.413826
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.41953
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.425909
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.43297
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.440717
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.449156
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.458294
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.468139
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.478696
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.596651
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.670199
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.48582
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.478267
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.471405
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.46523
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.459737
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.454921
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.450779
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.447309
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.444507
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.44237
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.440898
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.44009
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.439945
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.440462
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.441642
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.443487
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.445998
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.449174
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.453022
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.457541
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.462737
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.468613
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.475173
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.482421
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.490366
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.499011
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.508363
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.51843
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.52922
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.633303
† (430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.708205
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.534482
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.526961
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.52014
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.514012
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.508572
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.503817
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.499743
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.496347
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.493627
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.491578
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.490203
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.489498
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.489463
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.490099
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.491405
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.493382
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.496033
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.499359
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.503362
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.508047
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.513415
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.519471
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.52622
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.533668
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.541819
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.550679
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.560256
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.570558
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.581591
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.670873
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.747176
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.799521
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.577378
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.570601
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.564524
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.559142
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.554453
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.550452
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.547135
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.544502
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.542549
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.541275
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.540679
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.540762
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.541522
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.542961
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.545079
(430.65, 12.55, 341.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.547878
